KEYCODE,ht,df
32,152,239.0
65,168,144.0
84,128,49.0
32,167,423.0
16,488,416.0
72,136,272.0
79,136,376.0
87,185,144.0
69,168,136.0
82,96,793.0
8,79,280.0
76,79,192.0
76,127,128.0
32,151,175.0
70,113,82.0
79,118,150.0
82,112,96.0
32,168,200.0
16,216,112.0
79,136,289.0
67,71,695.0
8,96,169.0
84,71,327.0
32,136,912.0
40,81,201.0
45,87,199.0
35,64,153.0
35,79,2479.0
50,160,808.0
48,169,601.0
48,119,120.0
49,119,1143.0
190,88,3841.0
16,231,152.0
72,159,128.0
79,159,119.0
87,153,264.0
69,144,321.0
86,119,239.0
69,136,88.0
82,136,504.0
188,160,352.0
32,160,416.0
72,152,225.0
69,127,608.0
222,127,167.0
83,160,185.0
32,167,224.0
83,167,263.0
84,121,105.0
73,112,208.0
76,71,159.0
76,144,112.0
32,184,129.0
69,143,863.0
88,152,529.0
80,159,191.0
69,128,264.0
67,120,256.0
84,161,145.0
69,135,239.0
68,96,129.0
32,127,168.0
84,104,119.0
79,152,106.0
32,174,199.0
83,144,191.0
84,120,217.0
65,159,143.0
82,136,289.0
84,103,127.0
32,144,216.0
73,96,176.0
78,144,113.0
32,119,72.0
84,127,151.0
72,105,96.0
69,104,88.0
32,192,1104.0
52,104,473.0
57,111,304.0
51,48,48.0
82,151,439.0
83,144,488.0
8,64,160.0
8,80,176.0
8,89,192.0
8,104,152.0
69,128,96.0
82,136,208.0
83,129,192.0
32,160,280.0
78,160,112.0
69,128,289.0
88,119,215.0
84,96,120.0
32,128,353.0
71,103,247.0
65,176,400.0
8,72,168.0
8,88,97.0
65,127,183.0
77,120,121.0
69,127,239.0
32,169,169.0
79,151,135.0
78,184,138.0
32,134,94.0
16,208,160.0
79,136,304.0
67,120,272.0
84,80,240.0
190,104,4633.0
16,216,112.0
73,167,119.0
32,144,240.0
72,160,128.0
79,160,264.0
69,104,809.0
8,111,207.0
8,96,272.0
80,120,168.0
69,80,112.0
32,152,176.0
84,81,105.0
72,111,112.0
65,119,71.0
84,113,113.0
32,135,407.0
89,145,145.0
79,159,128.0
85,135,72.0
32,183,239.0
70,112,113.0
73,95,199.0
78,112,96.0
68,112,136.0
32,137,176.0
84,80,72.0
72,120,225.0
83,63,79.0
69,72,496.0
8,64,168.0
8,80,81.0
69,159,111.0
83,216,160.0
69,152,304.0
32,152,200.0
67,120,121.0
79,119,224.0
77,63,151.0
77,72,152.0
59,48,80.0
85,72,240.0
78,129,168.0
73,112,392.0
8,72,168.0
8,65,168.0
8,64,168.0
8,104,1760.0
85,88,240.0
78,104,176.0
73,120,256.0
67,160,144.0
65,137,224.0
84,88,72.0
73,136,137.0
79,135,111.0
78,160,136.0
83,120,184.0
32,136,192.0
73,104,200.0
78,128,464.0
70,96,208.0
82,64,392.0
8,96,281.0
79,111,95.0
82,88,216.0
77,128,176.0
65,152,208.0
84,89,89.0
73,112,295.0
86,216,192.0
69,104,25.0
52,15,375.0
8,80,192.0
8,104,128.0
69,104,392.0
8,64,152.0
8,88,72.0
69,96,960.0
190,80,5344.0
16,320,192.0
72,144,264.0
73,136,137.0
83,119,96.0
32,151,71.0
73,216,176.0
83,136,88.0
32,168,208.0
76,264,152.0
73,224,321.0
83,79,559.0
84,104,176.0
69,112,224.0
68,104,88.0
32,144,168.0
65,160,130.0
83,134,102.0
32,160,425.0
80,159,175.0
82,121,121.0
79,135,303.0
66,136,202.0
65,150,214.0
66,104,256.0
76,136,232.0
69,40,152.0
32,120,200.0
70,120,120.0
79,128,129.0
82,95,151.0
32,136,224.0
72,136,408.0
8,104,160.0
84,80,128.0
72,184,32.0
74,112,153.0
73,151,159.0
83,136,368.0
8,72,184.0
8,73,176.0
8,112,328.0
73,104,136.0
83,112,136.0
32,176,264.0
87,104,216.0
69,88,168.0
69,96,224.0
75,160,1312.0
222,104,129.0
83,111,103.0
32,168,704.0
71,136,128.0
65,184,249.0
77,176,143.0
69,128,264.0
190,136,352.0
16,7032,6928.0
72,88,496.0
8,96,192.0
8,88,104.0
16,385,184.0
72,104,728.0
8,112,168.0
16,312,184.0
74,96,288.0
65,168,177.0
83,207,183.0
79,184,161.0
78,199,127.0
32,176,218.0
16,566,510.0
66,112,280.0
82,88,144.0
79,88,184.0
79,96,210.0
75,94,214.0
73,72,168.0
78,112,128.0
83,120,161.0
32,175,247.0
87,120,121.0
73,111,199.0
76,80,160.0
76,136,112.0
32,168,177.0
83,159,328.0
84,103,167.0
65,145,145.0
82,135,247.0
84,88,184.0
32,168,376.0
65,176,200.0
84,72,136.0
32,160,584.0
82,112,120.0
85,88,248.0
