KEYCODE,ht,df
8,72,152.0
8,80,208.0
79,64,168.0
32,64,153.0
87,63,95.0
73,64,200.0
76,56,153.0
76,63,135.0
32,64,696.0
82,120,96.0
69,88,104.0
77,64,168.0
65,64,121.0
73,119,143.0
78,72,169.0
32,63,175.0
73,120,112.0
78,64,153.0
32,63,215.0
70,88,104.0
79,64,112.0
82,80,200.0
67,56,104.0
69,88,96.0
32,64,184.0
8,96,160.0
190,80,280.0
32,24,3704.0
16,168,136.0
82,104,232.0
85,72,120.0
84,72,104.0
72,72,240.0
188,56,160.0
32,64,288.0
84,64,160.0
72,64,96.0
69,72,64.0
32,56,168.0
77,56,64.0
65,128,96.0
82,88,168.0
75,64,104.0
69,56,128.0
84,72,144.0
32,72,168.0
70,96,216.0
82,72,112.0
79,64,184.0
86,72,104.0
69,64,64.0
32,80,224.0
85,39,72.0
83,71,120.0
32,48,312.0
8,64,144.0
8,88,168.0
8,80,152.0
8,88,161.0
8,87,175.0
8,80,152.0
8,96,168.0
8,88,168.0
8,80,216.0
68,80,192.0
82,56,72.0
79,64,216.0
86,64,96.0
69,72,72.0
32,64,136.0
85,72,96.0
83,80,64.0
32,64,328.0
66,56,64.0
65,88,136.0
67,80,96.0
75,72,136.0
32,64,120.0
70,72,96.0
79,72,120.0
82,72,104.0
32,56,256.0
8,64,152.0
8,72,384.0
82,72,144.0
32,56,208.0
84,64,153.0
72,63,47.0
69,64,88.0
32,72,184.0
87,64,168.0
69,72,176.0
69,56,88.0
75,72,136.0
69,72,136.0
78,72,64.0
68,72,232.0
190,80,200.0
32,56,3504.0
16,287,112.0
68,128,368.0
8,56,88.0
16,280,224.0
71,64,104.0
69,79,544.0
69,80,224.0
90,64,640.0
188,63,144.0
32,71,96.0
16,160,104.0
73,71,152.0
32,64,512.0
83,72,88.0
79,64,176.0
85,103,96.0
78,72,96.0
68,72,88.0
32,64,400.0
80,64,144.0
65,88,207.0
84,64,145.0
72,63,144.0
69,74,952.0
84,71,168.0
73,64,128.0
67,127,416.0
190,31,3247.0
16,216,161.0
84,79,167.0
72,72,113.0
73,87,79.0
83,72,105.0
32,63,144.0
89,63,56.0
69,104,80.0
65,151,128.0
82,79,120.0
32,47,255.0
16,169,145.0
73,71,136.0
32,55,120.0
67,95,64.0
65,87,72.0
78,47,128.0
32,63,160.0
87,79,456.0
65,87,112.0
76,119,88.0
75,95,192.0
32,55,111.0
65,88,112.0
78,64,73.0
68,71,80.0
32,63,464.0
73,63,112.0
84,71,216.0
222,47,168.0
83,71,88.0
32,55,512.0
83,63,152.0
79,47,144.0
32,63,256.0
77,63,168.0
85,63,96.0
67,71,136.0
72,23,120.0
32,63,408.0
66,47,88.0
69,71,255.0
84,56,129.0
84,73,72.0
69,87,56.0
82,95,144.0
190,79,3103.0
16,168,112.0
87,104,112.0
73,72,233.0
76,63,159.0
76,88,169.0
32,55,175.0
70,88,128.0
79,72,177.0
76,63,144.0
76,55,143.0
79,56,88.0
