KEYCODE,ht,df
8,104,168.0
83,64,152.0
89,96,1048.0
186,143,488.0
8,87,191.0
76,128,424.0
8,104,216.0
222,160,712.0
83,136,160.0
32,88,632.0
70,80,128.0
79,80,160.0
82,88,768.0
16,256,120.0
191,152,2864.0
16,184,80.0
73,96,192.0
32,72,88.0
87,88,168.0
73,144,296.0
76,88,176.0
76,40,168.0
32,72,48.0
65,87,55.0
68,105,137.0
32,64,736.0
8,64,104.0
68,56,120.0
32,72,272.0
84,128,256.0
72,112,240.0
73,96,224.0
32,105,129.0
83,88,280.0
8,72,184.0
8,55,79.0
83,81,377.0
32,47,345.0
84,87,63.0
79,56,176.0
32,80,248.0
84,80,192.0
72,56,112.0
69,88,96.0
32,88,192.0
68,64,320.0
8,96,232.0
70,31,39.0
79,73,257.0
8,48,496.0
79,88,160.0
76,80,136.0
68,144,120.0
69,184,136.0
82,112,128.0
32,88,368.0
65,99,88.0
78,96,128.0
68,108,88.0
32,72,184.0
76,136,184.0
69,88,168.0
84,80,208.0
32,88,216.0
84,112,112.0
79,119,248.0
73,87,432.0
8,47,127.0
8,56,169.0
8,79,200.0
89,119,143.0
79,80,200.0
73,72,208.0
32,80,272.0
8,88,184.0
8,88,218.0
85,71,206.0
32,56,184.0
75,44,21.0
73,35,491.0
8,96,248.0
78,144,272.0
79,96,112.0
87,88,120.0
32,72,440.0
87,120,152.0
72,80,144.0
69,144,136.0
78,120,224.0
32,88,120.0
87,112,88.0
69,80,112.0
32,72,344.0
71,128,144.0
79,80,288.0
8,64,160.0
8,88,160.0
69,176,168.0
82,144,512.0
8,72,88.0
84,88,136.0
32,64,208.0
73,88,232.0
78,88,184.0
84,168,160.0
79,81,256.0
32,48,344.0
73,80,104.0
84,72,136.0
188,136,472.0
8,88,240.0
190,112,3241.0
16,184,144.0
73,96,464.0
32,112,104.0
87,144,88.0
65,128,96.0
78,112,248.0
84,104,120.0
69,127,80.0
68,80,96.0
32,80,272.0
84,129,96.0
79,64,168.0
32,72,200.0
71,64,168.0
69,97,88.0
84,95,264.0
32,88,128.0
65,88,104.0
75,112,200.0
75,64,280.0
8,48,152.0
8,64,144.0
76,95,160.0
76,63,168.0
32,80,200.0
79,103,152.0
70,95,104.0
32,72,224.0
84,87,200.0
72,79,208.0
73,95,223.0
32,88,297.0
8,63,199.0
83,89,81.0
32,79,207.0
79,128,256.0
85,96,144.0
84,128,136.0
32,80,256.0
79,128,272.0
70,64,96.0
32,24,424.0
87,144,592.0
8,88,240.0
84,80,224.0
72,72,128.0
69,64,88.0
32,72,160.0
87,147,136.0
65,120,144.0
89,112,224.0
32,120,264.0
66,112,128.0
69,128,296.0
70,105,88.0
79,80,352.0
82,129,177.0
69,112,128.0
32,72,200.0
77,72,176.0
84,112,448.0
8,55,336.0
84,128,344.0
89,32,128.0
8,80,208.0
8,48,88.0
89,88,264.0
32,72,456.0
77,104,408.0
79,96,184.0
69,72,384.0
8,88,120.0
86,88,48.0
82,120,184.0
190,160,400.0
8,64,168.0
8,64,80.0
