KEYCODE,ht,df
190,107,4385.0
16,152,90.0
87,102,232.0
69,100,110.0
32,64,114.0
72,77,57.0
65,132,132.0
86,102,192.0
78,81,71.0
69,105,545.0
8,40,123.0
8,47,147.0
69,101,91.0
78,90,192.0
222,98,168.0
84,91,103.0
32,68,138.0
65,117,34.0
77,93,501.0
8,45,115.0
8,46,196.0
77,80,80.0
65,124,174.0
68,87,177.0
69,64,114.0
32,77,87.0
84,67,87.0
72,50,80.0
65,144,97.0
84,127,117.0
32,77,197.0
68,110,74.0
73,96,166.0
83,118,166.0
67,136,195.0
85,75,157.0
83,82,867.0
8,61,283.0
8,52,730.0
8,37,317.0
73,58,168.0
83,112,102.0
73,135,125.0
79,128,101.0
78,90,170.0
32,86,116.0
72,75,52.0
69,112,79.0
82,127,117.0
69,124,83.0
32,61,111.0
84,105,70.0
72,59,91.0
79,96,73.0
85,87,95.0
71,76,86.0
72,66,196.0
190,67,5724.0
16,114,70.0
84,67,147.0
72,81,141.0
73,60,80.0
83,97,117.0
32,107,117.0
73,61,201.0
83,107,97.0
32,80,132.0
84,75,75.0
72,57,67.0
69,104,94.0
32,67,147.0
78,67,77.0
69,103,293.0
65,154,214.0
84,110,200.0
69,108,150.0
83,129,139.0
84,124,184.0
32,50,212.0
84,89,79.0
79,93,263.0
89,58,158.0
32,70,180.0
16,131,60.0
73,116,100.0
32,88,208.0
72,64,80.0
65,127,117.0
86,101,123.0
69,91,81.0
32,74,144.0
72,70,100.0
65,104,154.0
68,101,181.0
190,94,4864.0
16,141,60.0
73,71,161.0
78,67,137.0
84,70,160.0
69,126,94.0
82,128,104.0
69,87,557.0
83,132,75.0
84,127,137.0
73,127,97.0
78,83,103.0
71,87,169.0
188,82,102.0
32,104,144.0
65,134,87.0
82,121,81.0
69,144,120.0
32,127,117.0
89,115,83.0
79,136,108.0
85,126,116.0
32,114,104.0
65,128,87.0
82,129,87.0
79,103,73.0
85,52,152.0
78,49,79.0
68,120,130.0
32,87,167.0
70,94,94.0
79,84,106.0
82,98,108.0
32,47,117.0
65,134,80.0
32,94,269.0
76,102,82.0
65,161,141.0
84,123,133.0
69,124,144.0
32,61,131.0
76,77,107.0
85,87,179.0
78,75,133.0
67,119,66.0
72,83,193.0
16,310,110.0
191,120,4915.0
16,141,62.0
73,99,109.0
32,100,90.0
72,144,117.0
79,141,131.0
80,80,120.0
69,90,90.0
32,61,141.0
84,77,37.0
72,60,110.0
65,140,94.0
84,136,89.0
32,104,104.0
89,119,94.0
79,134,105.0
85,103,113.0
32,103,125.0
70,114,82.0
73,120,73.0
78,97,157.0
68,97,107.0
32,70,142.0
