KEYCODE,ht,df
71,61,99.0
73,78,180.0
78,62,120.0
32,92,350.0
84,81,91.0
72,80,171.0
73,43,109.0
83,83,137.0
32,34,952.0
89,84,111.0
69,81,201.0
65,72,149.0
82,63,290.0
16,202,400.0
190,72,3018.0
16,269,162.0
77,85,382.0
73,104,282.0
76,57,119.0
76,89,393.0
89,91,244.0
32,56,130.0
73,86,140.0
83,95,131.0
32,86,191.0
65,77,99.0
32,94,306.0
83,77,174.0
69,56,161.0
76,64,150.0
76,96,253.0
69,113,210.0
82,83,309.0
190,84,2882.0
16,272,132.0
73,90,179.0
32,113,201.0
87,63,110.0
79,93,109.0
85,103,160.0
76,82,140.0
68,83,181.0
32,123,441.0
76,92,200.0
79,72,209.0
86,85,178.0
69,64,250.0
8,54,142.0
8,52,150.0
8,53,130.0
86,124,241.0
69,71,115.0
32,107,205.0
84,53,151.0
79,58,230.0
32,96,239.0
72,100,442.0
69,72,379.0
76,79,212.0
80,101,208.0
32,102,301.0
89,79,29.0
85,34,321.0
79,63,371.0
8,41,138.0
8,32,192.0
79,102,229.0
85,92,200.0
32,63,670.0
71,73,111.0
85,73,311.0
89,102,156.0
83,104,180.0
32,82,323.0
87,85,1447.0
73,86,164.0
84,71,141.0
72,78,169.0
32,101,230.0
84,72,91.0
72,93,253.0
83,109,130.0
32,59,677.0
8,39,123.0
8,56,215.0
73,92,120.0
83,97,113.0
32,125,1210.0
73,115,193.0
77,112,757.0
66,89,273.0
65,104,479.0
76,102,170.0
65,108,312.0
86,102,450.0
8,58,196.0
78,103,194.0
86,52,548.0
8,73,82.0
67,79,151.0
69,61,158.0
32,93,462.0
8,63,390.0
190,63,3297.0
16,376,264.0
73,74,138.0
32,56,154.0
84,80,159.0
65,63,167.0
75,104,607.0
8,68,226.0
76,124,308.0
75,75,185.0
69,60,207.0
68,92,211.0
32,72,170.0
84,43,80.0
79,73,200.0
32,127,364.0
16,1090,599.0
68,71,1292.0
85,70,339.0
82,82,269.0
65,93,199.0
77,63,451.0
8,32,180.0
78,91,415.0
188,98,2687.0
16,398,311.0
87,130,109.0
79,72,210.0
78,103,322.0
68,113,270.0
69,131,110.0
82,92,150.0
32,81,229.0
87,73,102.0
72,92,188.0
65,135,231.0
84,72,129.0
32,84,212.0
78,82,110.0
69,89,861.0
67,54,470.0
8,103,199.0
88,92,342.0
8,109,379.0
88,111,326.0
8,65,163.0
8,68,149.0
88,93,1172.0
84,104,126.0
32,78,191.0
87,72,213.0
69,60,131.0
69,54,182.0
75,103,197.0
32,74,223.0
87,62,105.0
73,92,254.0
76,60,139.0
76,50,151.0
32,123,488.0
66,96,211.0
82,69,171.0
73,84,250.0
78,85,1230.0
71,74,615.0
190,125,1727.0
16,1636,1471.0
80,124,247.0
82,66,114.0
79,74,521.0
66,101,300.0
65,101,200.0
66,61,399.0
76,94,810.0
89,59,123.0
32,72,238.0
87,81,122.0
73,60,339.0
76,69,476.0
76,68,175.0
32,101,201.0
66,82,199.0
69,67,119.0
32,66,201.0
87,81,102.0
79,108,287.0
82,92,140.0
75,94,581.0
73,94,190.0
78,69,102.0
71,101,729.0
190,113,3043.0
16,263,209.0
84,112,80.0
72,81,159.0
69,82,134.0
32,101,469.0
83,117,170.0
80,103,370.0
69,51,509.0
69,83,243.0
68,130,397.0
87,85,211.0
65,89,210.0
89,93,231.0
32,103,620.0
73,81,111.0
83,109,120.0
32,141,329.0
70,143,203.0
65,128,169.0
67,121,220.0
69,107,319.0
68,103,201.0
32,111,259.0
87,72,106.0
