KEYCODE,ht,df
69,80,248.0
67,80,584.0
73,80,368.0
70,72,176.0
73,80,336.0
67,72,648.0
32,98,362.0
16,311,319.0
82,81,1097.0
8,90,474.0
82,72,168.0
69,88,408.0
81,88,304.0
85,72,632.0
69,64,216.0
83,96,816.0
84,80,592.0
16,760,608.0
191,135,3144.0
16,439,975.0
16,360,280.0
83,144,352.0
79,88,232.0
77,112,688.0
69,104,441.0
32,111,831.0
79,80,288.0
70,88,168.0
32,96,320.0
85,88,234.0
83,102,182.0
32,128,920.0
77,104,176.0
65,104,144.0
89,72,240.0
32,111,240.0
72,96,160.0
65,104,176.0
86,96,152.0
69,80,160.0
32,120,1528.0
65,88,168.0
67,80,232.0
84,96,160.0
69,88,176.0
68,80,352.0
32,120,272.0
65,112,240.0
83,112,256.0
32,128,776.0
67,80,168.0
82,96,544.0
73,72,272.0
84,64,248.0
73,72,432.0
67,72,184.0
83,95,168.0
32,150,807.0
65,98,323.0
84,72,240.0
32,127,352.0
79,87,247.0
78,104,192.0
69,88,160.0
32,128,1498.0
80,80,224.0
79,80,200.0
73,72,224.0
78,104,304.0
84,104,336.0
32,120,768.0
79,80,504.0
82,82,164.0
32,104,216.0
65,104,136.0
78,96,320.0
79,104,496.0
84,72,200.0
72,112,160.0
69,96,168.0
82,96,4426.0
87,80,168.0
69,88,320.0
32,120,224.0
65,120,272.0
82,96,144.0
69,104,209.0
32,119,311.0
72,96,152.0
65,96,200.0
84,88,746.0
8,87,415.0
82,72,473.0
84,71,216.0
69,95,736.0
78,95,647.0
69,152,264.0
78,120,1464.0
8,96,168.0
8,88,152.0
8,88,185.0
8,72,296.0
8,80,592.0
8,88,864.0
8,88,288.0
69,80,257.0
65,95,321.0
82,80,176.0
84,88,168.0
69,120,1096.0
78,88,200.0
69,80,232.0
68,88,192.0
32,119,744.0
66,79,216.0
89,63,224.0
32,119,280.0
84,71,186.0
72,103,144.0
69,95,199.0
32,112,584.0
77,96,170.0
65,102,158.0
78,88,272.0
89,72,304.0
32,96,224.0
78,72,216.0
79,88,320.0
84,88,168.0
69,80,264.0
83,112,384.0
32,104,1824.0
79,88,536.0
70,80,160.0
32,112,282.0
67,88,152.0
65,96,200.0
82,96,88.0
69,88,280.0
32,120,424.0
65,120,641.0
78,87,191.0
68,72,136.0
32,104,288.0
67,112,184.0
79,88,1604.0
78,92,860.0
67,96,200.0
69,80,160.0
82,72,594.0
78,88,560.0
190,79,3024.0
73,87,767.0
8,104,208.0
16,368,272.0
73,88,600.0
16,456,792.0
32,136,376.0
72,80,408.0
79,74,162.0
80,112,272.0
69,96,240.0
32,120,472.0
16,632,384.0
87,128,696.0
8,104,264.0
87,88,218.0
69,80,608.0
16,624,1224.0
