KEYCODE,ht,df
73,154,292.0
78,126,272.0
71,117,252.0
32,156,385.0
84,103,230.0
79,113,704.0
32,164,579.0
71,162,494.0
69,187,397.0
84,122,776.0
32,156,276.0
84,115,128.0
72,140,189.0
73,144,138.0
83,99,758.0
83,111,481.0
8,127,532.0
32,178,464.0
68,140,154.0
79,134,515.0
78,119,140.0
69,113,142.0
32,132,343.0
84,98,149.0
79,109,399.0
68,184,230.0
65,153,235.0
89,100,922.0
190,89,3062.0
16,366,275.0
74,119,788.0
79,161,700.0
72,111,266.0
78,98,1137.0
188,86,243.0
32,98,466.0
67,169,194.0
65,152,399.0
78,165,140.0
32,154,586.0
89,102,96.0
79,148,233.0
85,193,129.0
32,128,477.0
71,109,152.0
73,90,526.0
86,132,552.0
69,86,462.0
32,157,176.0
16,289,232.0
75,93,439.0
73,110,303.0
78,78,133.0
78,98,1499.0
8,74,136.0
8,68,119.0
8,56,109.0
8,67,698.0
16,258,172.0
75,116,253.0
79,104,246.0
78,86,133.0
78,92,222.0
73,98,197.0
32,149,191.0
65,148,191.0
32,132,485.0
67,177,156.0
65,140,397.0
76,95,1409.0
76,86,322.0
16,264,198.0
191,122,2355.0
16,307,249.0
72,92,608.0
69,107,166.0
32,139,1509.0
72,138,119.0
65,140,188.0
83,154,161.0
32,147,209.0
82,134,206.0
69,124,294.0
68,90,644.0
8,108,362.0
67,137,649.0
79,85,348.0
