KEYCODE,ht,df
83,250,144.0
32,137,717.0
70,199,293.0
73,112,253.0
69,154,341.0
76,149,383.0
68,164,180.0
32,166,493.0
65,158,205.0
83,230,215.0
32,171,766.0
65,217,201.0
32,110,484.0
80,154,1267.0
73,139,170.0
79,136,417.0
78,182,1139.0
69,51,161.0
69,207,150.0
82,213,354.0
190,223,5005.0
16,593,471.0
83,169,859.0
65,224,521.0
78,173,642.0
65,145,161.0
65,185,342.0
65,146,536.0
8,175,394.0
32,195,2107.0
65,188,359.0
80,118,180.0
80,121,966.0
69,185,341.0
65,206,518.0
82,145,192.0
69,121,215.0
68,184,232.0
32,172,328.0
84,215,144.0
79,162,103.0
32,196,414.0
66,204,133.0
69,254,166.0
32,150,306.0
65,281,191.0
32,153,1296.0
71,173,220.0
72,138,264.0
