KEYCODE,ht,df
71,59,90.0
83,100,165.0
32,71,1313.0
83,64,95.0
73,101,257.0
84,78,390.0
32,41,905.0
66,71,102.0
65,72,228.0
67,64,768.0
75,77,326.0
32,53,575.0
65,111,189.0
78,59,309.0
68,67,161.0
32,57,400.0
82,89,105.0
69,69,525.0
76,64,204.0
65,45,420.0
88,64,1301.0
190,62,4279.0
16,320,237.0
66,52,208.0
79,101,554.0
84,53,115.0
72,102,258.0
32,49,896.0
79,71,163.0
68,42,557.0
8,54,101.0
70,69,227.0
32,51,345.0
85,66,146.0
83,69,116.0
32,39,918.0
65,88,166.0
82,90,90.0
69,83,305.0
32,65,252.0
83,64,205.0
84,75,529.0
73,49,221.0
76,78,145.0
76,82,331.0
32,54,623.0
72,82,113.0
65,69,257.0
69,126,126.0
82,120,797.0
188,38,561.0
45,51,804.0
8,52,271.0
8,66,393.0
8,56,165.0
8,89,719.0
69,75,75.0
82,130,130.0
69,88,872.0
190,53,6045.0
16,546,441.0
87,105,245.0
69,65,111.0
32,83,1103.0
67,115,146.0
65,56,408.0
78,98,550.0
32,68,872.0
87,51,129.0
79,88,369.0
82,71,764.0
75,74,199.0
32,44,1586.0
65,109,218.0
82,77,644.0
79,85,133.0
85,70,637.0
78,68,115.0
68,70,70.0
32,84,1119.0
84,54,134.0
72,116,334.0
69,75,157.0
65,64,80.0
83,115,115.0
69,115,319.0
32,69,884.0
8,54,132.0
8,73,151.0
8,71,165.0
8,89,1268.0
83,92,92.0
69,69,428.0
32,59,844.0
79,52,569.0
8,52,411.0
45,62,518.0
80,76,138.0
76,72,150.0
65,87,352.0
78,56,181.0
83,89,136.0
32,40,1313.0
45,63,172.0
8,43,371.0
8,55,165.0
8,42,135.0
8,41,119.0
8,71,149.0
8,71,149.0
8,74,672.0
80,70,148.0
76,73,136.0
65,87,258.0
78,49,471.0
83,62,109.0
32,54,1592.0
73,83,114.0
70,53,652.0
32,71,1043.0
89,49,142.0
79,87,275.0
85,65,361.0
32,76,2036.0
80,60,720.0
82,59,106.0
69,69,729.0
70,65,127.0
69,67,98.0
82,53,917.0
190,56,3720.0
