KEYCODE,ht,df
79,88,261.0
73,61,468.0
8,75,582.0
85,76,154.0
79,74,167.0
68,121,778.0
8,61,155.0
8,50,794.0
76,78,360.0
68,84,162.0
32,88,622.0
76,186,133.0
73,84,225.0
74,61,124.0
69,116,132.0
32,55,336.0
8,53,162.0
8,47,135.0
8,56,119.0
8,69,585.0
75,84,130.0
69,117,164.0
32,89,168.0
89,88,653.0
8,100,302.0
84,113,442.0
79,46,496.0
32,78,596.0
16,109,327.0
84,57,587.0
8,53,131.0
8,56,244.0
16,234,956.0
65,86,492.0
89,32,721.0
8,73,525.0
82,98,457.0
82,59,247.0
8,63,156.0
8,57,654.0
84,69,132.0
84,86,149.0
69,87,667.0
78,86,164.0
68,90,152.0
32,72,555.0
79,82,254.0
70,94,125.0
32,86,1215.0
83,166,166.0
79,74,449.0
190,89,8346.0
16,674,627.0
67,99,427.0
79,166,181.0
85,91,216.0
76,124,420.0
68,90,184.0
32,104,777.0
89,114,192.0
79,133,148.0
85,104,401.0
32,87,539.0
80,129,238.0
76,123,155.0
69,136,215.0
65,187,151.0
83,224,152.0
69,118,150.0
32,88,291.0
76,127,112.0
69,115,241.0
89,78,204.0
32,58,214.0
77,75,122.0
69,71,289.0
187,61,161.0
187,37,133.0
187,16,257.0
8,53,128.0
8,61,133.0
8,70,148.0
8,56,134.0
8,87,166.0
8,56,119.0
8,70,961.0
84,58,136.0
32,72,555.0
8,82,145.0
8,56,134.0
8,56,636.0
32,68,490.0
8,77,593.0
84,84,116.0
32,85,225.0
77,46,77.0
69,100,163.0
32,56,415.0
8,43,135.0
8,45,118.0
8,71,476.0
69,72,134.0
32,60,688.0
75,134,212.0
72,77,1113.0
8,79,360.0
8,55,728.0
78,106,138.0
79,88,228.0
69,106,184.0
32,91,420.0
8,56,150.0
8,56,477.0
87,110,206.0
32,89,918.0
65,118,149.0
83,151,198.0
32,74,386.0
83,120,308.0
79,63,864.0
79,99,255.0
78,93,171.0
32,104,292.0
65,112,144.0
68,149,180.0
32,74,324.0
8,52,114.0
8,71,370.0
83,129,176.0
32,106,544.0
80,127,238.0
79,75,153.0
79,57,510.0
8,47,501.0
83,62,140.0
83,72,181.0
73,72,950.0
66,182,338.0
69,100,712.0
76,134,841.0
8,57,161.0
8,48,356.0
76,114,145.0
69,101,290.0
190,96,3764.0
16,217,141.0
73,76,780.0
32,126,299.0
78,141,157.0
79,72,668.0
187,56,166.0
8,42,431.0
8,42,135.0
8,57,103.0
8,69,665.0
75,102,212.0
78,106,184.0
79,59,168.0
69,90,137.0
32,87,399.0
8,56,134.0
8,55,476.0
8,77,202.0
69,107,200.0
32,107,404.0
8,71,165.0
8,58,230.0
87,61,513.0
32,80,534.0
89,95,173.0
79,121,121.0
85,55,195.0
32,136,717.0
32,104,731.0
8,60,434.0
67,123,154.0
72,87,275.0
65,145,192.0
78,55,1686.0
71,102,165.0
69,132,226.0
68,108,232.0
32,92,783.0
73,125,469.0
89,75,625.0
8,84,132.0
82,116,728.0
8,59,152.0
82,73,981.0
189,75,511.0
8,63,126.0
8,70,918.0
84,69,319.0
190,99,4247.0
16,369,267.0
67,165,964.0
72,104,197.0
73,107,481.0
78,126,204.0
69,120,277.0
83,285,363.0
69,130,271.0
32,126,909.0
80,149,759.0
82,139,483.0
69,94,234.0
83,140,281.0
84,48,469.0
8,63,173.0
69,73,582.0
8,57,244.0
82,94,704.0
68,74,152.0
69,120,182.0
78,137,184.0
89,58,167.0
32,39,370.0
8,54,132.0
8,71,776.0
84,77,124.0
32,87,636.0
8,53,162.0
8,57,135.0
8,15,103.0
8,53,146.0
8,57,135.0
8,55,1419.0
73,100,271.0
68,65,174.0
69,74,1124.0
78,98,410.0
89,73,525.0
8,112,377.0
84,86,164.0
32,73,935.0
68,71,150.0
69,87,274.0
70,127,158.0
69,150,1115.0
78,63,248.0
68,44,154.0
69,73,590.0
68,82,175.0
32,74,1140.0
84,157,115.0
72,70,101.0
69,99,115.0
32,101,836.0
77,191,331.0
73,100,319.0
76,84,304.0
73,98,957.0
89,104,261.0
65,143,362.0
8,53,146.0
8,57,181.0
84,135,213.0
65,141,938.0
82,83,1203.0
89,101,164.0
32,89,918.0
67,151,479.0
82,93,141.0
65,146,271.0
67,140,350.0
75,112,390.0
78,120,169.0
79,79,199.0
69,88,304.0
78,57,3501.0
8,52,239.0
8,63,1285.0
8,76,1660.0
8,82,550.0
68,82,191.0
79,75,936.0
69,88,493.0
187,49,225.0
87,88,212.0
8,59,155.0
8,56,321.0
87,83,960.0
78,106,168.0
32,104,606.0
8,66,176.0
8,58,152.0
8,42,134.0
8,45,133.0
8,55,1420.0
79,68,395.0
87,105,584.0
78,103,181.0
32,75,670.0
79,87,181.0
78,89,152.0
32,90,310.0
8,47,250.0
8,47,374.0
78,70,289.0
187,65,159.0
187,50,342.0
8,80,158.0
8,47,120.0
8,47,116.0
8,55,401.0
78,53,193.0
32,75,309.0
8,38,129.0
8,56,275.0
32,64,1459.0
82,86,915.0
8,63,682.0
80,136,339.0
82,99,130.0
79,55,1795.0
84,123,123.0
69,116,351.0
83,100,178.0
89,132,90.0
84,42,535.0
8,67,160.0
8,49,794.0
82,126,612.0
69,129,364.0
8,70,164.0
8,56,1206.0
69,240,349.0
82,145,410.0
83,121,495.0
190,62,610.0
8,54,147.0
8,43,242.0
8,48,1725.0
8,102,508.0
8,94,1458.0
69,181,165.0
82,135,447.0
83,107,672.0
190,87,822.0
8,65,174.0
8,66,175.0
8,67,192.0
8,59,215.0
8,60,1203.0
8,73,214.0
8,60,1547.0
84,110,125.0
69,118,227.0
83,155,295.0
84,45,573.0
8,90,246.0
8,47,1803.0
82,153,673.0
8,85,225.0
84,140,420.0
69,193,152.0
82,119,590.0
83,97,346.0
190,100,9028.0
16,192,126.0
78,98,647.0
