KEYCODE,ht,df
84,89,801.0
73,72,72.0
84,72,176.0
89,55,631.0
190,64,2744.0
16,176,72.0
87,64,184.0
69,112,144.0
32,120,121.0
68,79,80.0
79,55,175.0
78,64,432.0
186,80,104.0
84,89,400.0
8,48,128.0
8,72,216.0
186,40,432.0
8,56,144.0
222,88,128.0
84,128,168.0
32,128,688.0
84,88,96.0
79,72,88.0
32,112,114.0
76,62,158.0
79,64,160.0
79,88,88.0
68,128,400.0
8,64,184.0
75,88,89.0
32,103,367.0
66,120,192.0
65,152,112.0
83,112,352.0
8,712,904.0
8,64,160.0
8,72,176.0
8,96,96.0
87,112,56.0
65,160,160.0
78,16,432.0
84,96,120.0
32,120,96.0
84,104,105.0
79,71,127.0
32,64,104.0
76,72,176.0
79,56,152.0
79,80,103.0
68,161,481.0
8,80,208.0
75,64,88.0
32,95,336.0
66,96,136.0
65,168,104.0
68,167,152.0
32,112,304.0
84,104,159.0
79,89,145.0
32,104,224.0
16,120,64.0
68,79,264.0
84,32,463.0
8,64,144.0
8,80,194.0
89,79,136.0
78,71,231.0
190,72,2584.0
16,352,256.0
73,64,208.0
32,88,376.0
69,96,144.0
78,88,520.0
67,104,176.0
79,72,208.0
85,64,64.0
82,104,544.0
65,104,176.0
71,120,80.0
69,152,153.0
32,111,112.0
69,119,143.0
65,192,128.0
67,120,344.0
71,88,384.0
8,80,64.0
72,96,144.0
32,72,72.0
79,96,312.0
70,64,440.0
32,136,472.0
89,104,192.0
79,80,216.0
85,72,80.0
32,120,88.0
84,120,152.0
79,72,120.0
32,112,200.0
65,128,192.0
84,64,160.0
84,88,64.0
69,136,136.0
78,72,128.0
68,128,320.0
32,144,216.0
79,80,136.0
82,136,152.0
32,168,136.0
84,96,232.0
85,72,208.0
78,88,88.0
69,120,72.0
32,112,168.0
73,72,192.0
78,88,112.0
32,96,328.0
84,120,208.0
79,80,216.0
77,80,208.0
79,80,184.0
82,80,176.0
82,64,176.0
79,71,128.0
87,96,224.0
190,47,2639.0
16,184,80.0
67,105,272.0
72,72,96.0
73,72,184.0
78,89,40.0
65,161,89.0
32,152,336.0
82,104,64.0
69,96,264.0
80,88,304.0
76,64,136.0
65,128,176.0
86,136,112.0
69,160,472.0
8,40,128.0
8,104,32.0
67,136,73.0
69,135,191.0
68,184,185.0
32,111,215.0
84,112,192.0
72,80,408.0
82,104,72.0
69,96,184.0
69,128,152.0
32,88,256.0
77,96,224.0
73,80,208.0
78,72,520.0
73,72,104.0
83,104,160.0
84,112,88.0
69,184,112.0
82,112,176.0
83,152,360.0
32,104,160.0
79,40,296.0
78,80,256.0
32,128,152.0
16,208,136.0
84,96,224.0
72,56,160.0
85,64,32.0
82,136,176.0
83,168,616.0
68,128,104.0
65,80,200.0
89,72,96.0
190,56,2808.0
16,312,280.0
80,87,152.0
82,80,112.0
79,88,304.0
66,112,672.0
65,119,208.0
66,88,144.0
76,87,328.0
89,119,231.0
32,120,121.0
87,111,135.0
73,72,248.0
76,64,136.0
76,88,64.0
32,144,224.0
66,128,104.0
69,129,129.0
32,111,135.0
87,120,184.0
79,48,112.0
82,88,136.0
75,72,168.0
73,72,200.0
78,72,96.0
71,72,840.0
190,72,2681.0
16,176,64.0
65,113,113.0
68,71,159.0
68,96,96.0
32,128,112.0
65,168,208.0
32,136,104.0
83,80,432.0
8,64,168.0
16,112,48.0
83,112,168.0
84,160,160.0
65,128,80.0
82,112,240.0
32,120,96.0
16,176,72.0
84,104,184.0
82,112,72.0
69,136,272.0
75,40,560.0
32,128,280.0
67,96,168.0
79,72,192.0
78,56,58.0
86,134,406.0
8,56,144.0
8,88,64.0
86,136,96.0
69,136,248.0
78,80,128.0
84,120,168.0
73,88,40.0
