KEYCODE,ht,df
190,171,499.0
8,122,566.0
8,74,153.0
8,133,180.0
69,122,718.0
190,181,6137.0
83,106,651.0
8,117,437.0
16,248,110.0
83,183,153.0
65,211,1042.0
78,111,158.0
78,109,86.0
65,148,211.0
65,156,219.0
32,155,202.0
80,170,185.0
69,163,444.0
65,246,445.0
82,138,970.0
8,123,185.0
8,104,167.0
8,133,196.0
8,144,506.0
65,162,147.0
80,119,182.0
80,139,154.0
69,223,195.0
65,229,156.0
82,167,312.0
68,170,266.0
32,171,186.0
84,94,125.0
79,115,28.0
32,150,229.0
66,137,214.0
69,126,157.0
32,148,148.0
65,120,120.0
32,147,617.0
71,114,473.0
72,162,193.0
79,193,380.0
83,184,215.0
84,138,119.0
32,182,298.0
84,121,73.0
79,131,193.0
87,153,311.0
78,158,569.0
32,156,242.0
87,117,164.0
73,134,358.0
84,110,125.0
72,149,165.0
32,138,235.0
77,144,122.0
65,156,129.0
78,118,228.0
89,127,221.0
32,167,457.0
83,131,112.0
72,170,151.0
79,145,299.0
80,148,164.0
68,104,854.0
8,152,100.0
83,162,177.0
32,155,202.0
67,161,137.0
76,146,208.0
79,143,596.0
83,244,208.0
69,135,229.0
68,157,375.0
188,102,180.0
188,119,560.0
8,129,191.0
8,86,148.0
8,74,1055.0
68,165,356.0
190,189,3581.0
16,227,78.0
76,149,211.0
79,125,203.0
79,134,244.0
75,163,141.0
32,154,201.0
70,134,119.0
79,132,148.0
82,54,85.0
32,196,895.0
16,211,129.0
77,149,585.0
67,169,310.0
65,214,1029.0
8,241,936.0
16,184,93.0
67,153,232.0
65,209,185.0
82,169,468.0
68,138,201.0
69,121,325.0
76,111,143.0
76,149,180.0
32,155,253.0
84,125,102.0
79,135,56.0
32,144,284.0
80,110,219.0
76,175,95.0
65,147,225.0
89,120,152.0
32,130,224.0
87,192,207.0
69,151,323.0
76,100,145.0
76,151,126.0
32,144,191.0
84,89,105.0
72,114,192.0
73,140,126.0
83,147,147.0
32,166,307.0
87,156,244.0
69,115,177.0
69,129,260.0
75,157,173.0
32,139,171.0
65,154,134.0
78,138,138.0
68,142,115.0
32,163,331.0
67,167,183.0
65,205,181.0
84,137,490.0
67,158,205.0
72,125,147.0
32,111,268.0
65,146,93.0
32,162,242.0
76,108,171.0
79,138,249.0
84,106,153.0
32,168,184.0
79,134,150.0
70,132,70.0
32,165,200.0
80,152,113.0
65,222,181.0
83,166,229.0
83,155,233.0
69,125,207.0
68,153,356.0
188,176,774.0
8,120,166.0
8,121,625.0
83,166,899.0
190,181,4557.0
16,192,52.0
73,156,156.0
32,147,162.0
74,139,186.0
85,120,54.0
83,183,215.0
84,139,101.0
32,191,269.0
87,214,177.0
65,170,151.0
78,151,182.0
84,127,102.0
32,151,198.0
84,122,105.0
79,200,168.0
32,136,427.0
77,141,87.0
