KEYCODE,ht,df
190,109,3263.0
16,445,385.0
76,109,366.0
85,119,1546.0
83,110,151.0
73,111,201.0
78,118,440.0
67,94,55.0
72,104,208.0
73,134,297.0
32,118,2037.0
73,122,754.0
83,126,102.0
32,111,224.0
67,145,208.0
85,112,346.0
82,102,151.0
82,103,215.0
69,135,120.0
78,104,159.0
84,128,257.0
76,120,585.0
89,145,337.0
32,118,590.0
73,96,178.0
78,135,289.0
32,103,952.0
16,172,102.0
66,102,295.0
79,104,313.0
83,137,114.0
84,119,447.0
79,95,193.0
78,128,1469.0
188,107,200.0
32,112,161.0
16,664,142.0
77,114,331.0
65,103,1000.0
188,110,279.0
32,111,730.0
65,124,164.0
67,81,145.0
67,80,284.0
79,147,269.0
82,111,657.0
68,119,94.0
73,120,184.0
78,144,560.0
71,143,295.0
32,128,1562.0
84,102,118.0
