KEYCODE,ht,df
79,96,176.0
86,128,208.0
69,104,192.0
32,152,536.0
81,136,360.0
85,112,208.0
73,80,152.0
67,120,664.0
75,80,280.0
76,120,392.0
89,88,512.0
190,104,2408.0
16,232,136.0
76,112,672.0
69,96,192.0
84,128,224.0
32,112,192.0
77,120,123.0
69,53,157.0
32,48,80.0
75,84,248.0
78,88,432.0
79,160,200.0
87,120,256.0
32,128,256.0
87,112,113.0
72,79,183.0
73,88,184.0
67,120,104.0
72,80,272.0
32,160,216.0
68,112,184.0
65,112,184.0
89,64,264.0
32,192,320.0
73,120,176.0
83,104,176.0
32,160,384.0
71,160,280.0
79,56,184.0
79,112,376.0
68,152,248.0
32,128,264.0
70,120,144.0
79,64,176.0
82,104,120.0
32,104,272.0
89,96,216.0
79,168,192.0
85,112,704.0
190,96,2704.0
16,352,200.0
87,153,153.0
69,95,255.0
32,112,248.0
72,96,97.0
65,111,247.0
67,96,608.0
8,96,144.0
86,104,216.0
69,120,224.0
32,160,360.0
76,112,304.0
79,96,392.0
84,112,280.0
83,152,256.0
32,144,424.0
79,120,168.0
70,96,160.0
32,144,264.0
70,112,192.0
79,128,184.0
82,96,264.0
75,120,200.0
83,120,1344.0
188,105,448.0
32,176,408.0
69,104,600.0
84,128,304.0
67,176,264.0
190,128,4256.0
16,288,168.0
74,136,600.0
69,104,536.0
70,64,168.0
70,96,200.0
77,136,240.0
32,168,224.0
65,128,328.0
84,112,240.0
84,96,192.0
65,152,248.0
67,104,128.0
72,96,184.0
69,72,200.0
68,80,112.0
32,96,168.0
73,88,128.0
83,112,136.0
32,136,168.0
77,104,272.0
89,80,240.0
32,136,168.0
82,104,136.0
69,32,232.0
83,136,160.0
85,56,240.0
77,152,104.0
69,104,208.0
190,176,13760.0
16,120,144.0
68,120,224.0
79,88,512.0
8,88,184.0
8,32,808.0
16,216,160.0
68,96,320.0
79,80,240.0
32,120,352.0
89,96,232.0
79,128,184.0
85,88,272.0
32,112,240.0
72,112,115.0
65,109,341.0
86,96,168.0
69,120,144.0
32,88,152.0
73,80,120.0
84,96,232.0
32,64,272.0
89,64,128.0
69,88,216.0
84,120,648.0
16,352,224.0
191,56,2232.0
16,328,200.0
89,80,304.0
79,104,232.0
85,48,272.0
82,105,240.0
32,136,289.0
67,103,447.0
8,64,152.0
8,72,128.0
8,56,160.0
8,16,1080.0
85,96,264.0
32,112,113.0
67,103,167.0
65,112,280.0
78,112,1000.0
222,112,344.0
84,120,208.0
32,136,464.0
66,96,208.0
69,88,160.0
78,96,152.0
67,128,360.0
72,96,328.0
32,112,336.0
16,184,96.0
77,104,592.0
65,192,376.0
82,136,280.0
84,112,264.0
73,64,232.0
78,136,384.0
188,112,224.0
32,168,584.0
78,104,208.0
79,104,224.0
32,160,192.0
77,112,113.0
65,95,303.0
84,192,296.0
84,80,368.0
69,112,113.0
82,111,239.0
32,104,232.0
72,112,176.0
79,144,192.0
87,128,208.0
32,152,504.0
66,128,144.0
65,120,280.0
68,152,392.0
32,176,264.0
84,88,144.0
72,88,89.0
69,95,223.0
32,120,160.0
77,128,88.0
65,144,248.0
84,96,264.0
67,144,96.0
72,88,376.0
85,96,296.0
80,112,248.0
32,136,184.0
77,152,168.0
65,104,188.0
89,76,276.0
32,152,104.0
66,112,280.0
69,144,192.0
190,112,3736.0
16,192,193.0
84,135,215.0
72,56,112.0
69,104,760.0
8,64,160.0
8,80,144.0
8,88,1728.0
16,361,208.0
84,153,312.0
72,72,136.0
