KEYCODE,ht,df
84,111,143.0
32,112,168.0
77,112,80.0
69,104,112.0
32,113,177.0
75,111,96.0
78,119,96.0
79,111,47.0
87,96,193.0
32,103,447.0
87,104,128.0
72,104,72.0
65,160,120.0
84,128,152.0
32,120,328.0
68,128,96.0
65,112,160.0
89,104,88.0
83,112,144.0
32,80,296.0
84,112,104.0
79,104,57.0
85,119,135.0
32,80,152.0
80,64,160.0
76,88,304.0
8,56,128.0
8,56,120.0
8,64,120.0
8,40,96.0
8,48,112.0
8,56,105.0
8,31,496.0
89,79,87.0
79,96,40.0
85,89,72.0
32,64,128.0
219,56,160.0
76,72,112.0
65,80,240.0
8,48,120.0
8,41,104.0
8,48,104.0
8,56,384.0
80,72,184.0
76,81,104.0
65,88,104.0
78,80,120.0
32,96,208.0
79,96,80.0
78,88,56.0
32,96,296.0
84,104,72.0
65,120,88.0
75,64,144.0
73,72,56.0
78,96,56.0
71,104,96.0
32,112,128.0
79,72,128.0
70,72,160.0
70,96,184.0
190,72,4369.0
16,216,160.0
83,120,192.0
72,82,72.0
69,96,152.0
32,88,200.0
72,89,80.0
65,112,472.0
83,88,136.0
32,72,144.0
65,112,144.0
