KEYCODE,ht,df
78,35,255.0
8,77,109.0
79,92,195.0
78,64,96.0
71,77,2927.0
16,309,204.0
73,89,247.0
32,51,254.0
65,78,78.0
77,84,115.0
32,61,77.0
79,66,159.0
78,66,66.0
32,69,140.0
89,57,220.0
8,66,159.0
77,62,168.0
89,48,48.0
32,106,54.0
87,97,52.0
65,124,83.0
89,67,187.0
190,65,2609.0
16,165,102.0
65,110,141.0
82,154,122.0
69,73,57.0
32,124,140.0
89,59,60.0
79,143,81.0
85,94,94.0
32,112,67.0
71,125,68.0
79,70,288.0
78,62,233.0
8,51,176.0
85,32,371.0
8,65,136.0
8,93,109.0
73,73,144.0
78,81,104.0
32,156,141.0
84,79,142.0
8,63,141.0
8,71,196.0
8,16,52.0
71,128,128.0
32,64,193.0
8,48,115.0
8,64,220.0
78,66,128.0
71,64,64.0
32,128,84.0
84,120,105.0
79,61,77.0
32,150,110.0
67,136,97.0
65,118,68.0
76,50,113.0
76,48,126.0
16,111,62.0
191,81,2846.0
16,200,95.0
73,74,214.0
222,77,171.0
76,56,136.0
76,64,120.0
32,152,114.0
67,131,82.0
65,111,96.0
76,60,123.0
76,78,78.0
32,114,146.0
89,63,78.0
79,135,84.0
85,66,66.0
32,109,94.0
87,101,117.0
72,65,98.0
69,67,99.0
78,75,107.0
32,108,46.0
16,149,93.0
73,56,79.0
32,120,88.0
71,128,87.0
69,169,137.0
84,88,88.0
32,162,162.0
84,96,220.0
79,79,189.0
32,157,110.0
84,110,141.0
72,98,82.0
69,73,73.0
32,98,98.0
79,75,106.0
70,63,141.0
70,94,125.0
73,63,78.0
67,163,122.0
69,95,111.0
190,76,2366.0
16,316,265.0
84,104,135.0
72,60,92.0
69,67,51.0
32,130,99.0
16,154,78.0
80,78,188.0
73,48,193.0
8,75,122.0
72,78,109.0
73,61,139.0
76,66,239.0
73,62,368.0
80,66,144.0
80,81,331.0
73,66,130.0
69,129,81.0
83,92,284.0
8,63,187.0
78,83,349.0
8,76,169.0
8,76,169.0
78,80,127.0
69,123,60.0
83,115,271.0
32,80,159.0
83,63,225.0
8,78,63.0
67,98,50.0
69,82,114.0
78,61,140.0
83,63,408.0
79,80,220.0
82,100,365.0
8,68,84.0
83,78,405.0
8,79,63.0
82,82,120.0
83,89,89.0
72,55,199.0
73,77,139.0
80,93,140.0
32,95,377.0
66,64,187.0
79,65,175.0
65,141,82.0
82,90,215.0
68,107,138.0
32,96,291.0
86,96,96.0
79,69,147.0
84,125,82.0
69,114,176.0
68,112,112.0
32,171,140.0
84,95,111.0
79,48,80.0
32,70,70.0
67,114,99.0
85,62,124.0
84,92,110.0
32,156,326.0
86,82,279.0
8,56,56.0
67,97,97.0
69,122,106.0
82,78,203.0
84,113,97.0
65,94,125.0
73,77,171.0
78,72,168.0
32,103,87.0
83,140,140.0
67,171,171.0
69,98,129.0
78,78,513.0
83,95,79.0
69,109,109.0
83,76,279.0
8,61,128.0
8,80,174.0
8,79,126.0
69,89,105.0
83,137,96.0
190,63,2950.0
16,237,187.0
73,50,97.0
32,93,217.0
8,77,171.0
8,65,127.0
16,264,99.0
32,144,102.0
73,63,141.0
32,119,245.0
8,56,144.0
8,66,144.0
8,93,78.0
16,186,122.0
73,64,80.0
32,128,83.0
87,96,96.0
79,63,172.0
