KEYCODE,ht,df
8,80,160.0
8,112,128.0
84,63,64.0
32,64,1151.0
82,80,145.0
85,111,127.0
83,96,160.0
84,80,176.0
89,96,129.0
32,47,1167.0
66,192,144.0
85,128,144.0
82,96,288.0
8,112,97.0
84,111,127.0
32,80,928.0
20,80,81.0
73,79,95.0
20,112,96.0
32,96,336.0
68,96,176.0
73,96,176.0
73,80,368.0
8,128,144.0
68,64,112.0
73,112,352.0
8,176,1280.0
78,32,976.0
222,48,640.0
84,80,224.0
32,96,768.0
87,80,208.0
65,96,208.0
78,80,208.0
84,80,192.0
32,49,177.0
84,112,112.0
79,80,128.0
32,80,1136.0
77,64,176.0
73,80,112.0
83,48,192.0
83,63,111.0
8,64,144.0
8,80,161.0
8,143,127.0
83,64,913.0
83,112,176.0
32,112,832.0
84,80,160.0
72,95,96.0
69,63,112.0
32,79,80.0
69,79,352.0
76,79,80.0
69,63,431.0
67,96,240.0
84,80,272.0
73,80,225.0
79,63,207.0
78,80,112.0
83,144,800.0
32,32,1296.0
66,80,65.0
65,223,303.0
67,144,160.0
75,80,448.0
32,96,384.0
72,96,112.0
79,64,208.0
77,96,144.0
69,96,480.0
190,96,5040.0
20,96,96.0
84,80,96.0
20,112,64.0
72,96,112.0
82,96,128.0
79,80,96.0
69,96,464.0
8,128,96.0
87,129,145.0
32,80,688.0
73,96,144.0
84,80,128.0
32,80,64.0
65,192,304.0
87,96,160.0
65,112,128.0
89,64,80.0
32,53,1062.0
65,79,111.0
78,80,161.0
68,79,111.0
32,64,193.0
78,48,207.0
79,80,256.0
84,64,128.0
32,48,176.0
76,80,144.0
69,97,192.0
84,80,160.0
32,48,1104.0
73,80,160.0
84,96,128.0
32,80,176.0
84,64,128.0
79,80,448.0
85,160,912.0
67,128,128.0
72,96,112.0
32,48,784.0
89,96,97.0
79,95,95.0
85,48,592.0
82,81,160.0
32,48,192.0
72,80,944.0
69,96,736.0
65,112,128.0
82,80,160.0
84,112,800.0
190,112,4144.0
20,64,96.0
72,80,80.0
20,128,112.0
79,96,128.0
87,64,705.0
8,80,320.0
32,63,640.0
76,79,143.0
79,80,209.0
78,95,239.0
71,48,176.0
32,96,336.0
8,96,561.0
32,63,175.0
67,96,65.0
65,95,191.0
78,80,608.0
32,80,240.0
89,96,80.0
79,96,128.0
85,64,656.0
32,80,2080.0
71,80,320.0
85,80,176.0
89,80,144.0
83,64,160.0
32,80,720.0
83,80,160.0
72,80,288.0
79,64,208.0
80,80,288.0
16,160,112.0
191,96,4544.0
20,96,64.0
80,80,112.0
20,96,96.0
73,64,176.0
76,64,160.0
79,80,336.0
89,80,320.0
8,47,63.0
84,96,161.0
32,63,144.0
20,95,80.0
78,80,128.0
20,95,80.0
73,95,144.0
67,127,272.0
75,95,1312.0
32,80,288.0
20,112,160.0
89,80,64.0
20,96,160.0
79,64,208.0
85,80,208.0
78,64,176.0
70,48,176.0
32,80,240.0
8,48,128.0
8,80,160.0
8,80,688.0
71,64,192.0
32,96,704.0
83,161,96.0
65,128,272.0
73,96,416.0
68,80,112.0
32,80,1040.0
67,80,208.0
79,80,256.0
77,48,160.0
77,80,272.0
85,64,224.0
78,64,192.0
73,80,896.0
67,80,96.0
65,80,192.0
84,96,448.0
73,65,160.0
79,80,192.0
78,80,144.0
83,112,113.0
32,79,991.0
65,160,112.0
83,112,160.0
32,80,352.0
83,96,144.0
65,96,1328.0
8,96,176.0
8,112,144.0
20,112,432.0
8,31,448.0
8,79,400.0
84,111,416.0
8,143,464.0
20,79,63.0
84,80,320.0
32,96,176.0
83,96,161.0
20,47,255.0
8,96,288.0
83,80,129.0
20,111,511.0
65,113,689.0
78,64,416.0
78,49,240.0
65,16,208.0
8,96,192.0
8,128,96.0
65,64,192.0
65,64,144.0
32,80,2544.0
65,96,272.0
73,112,448.0
82,80,96.0
80,96,1584.0
79,80,944.0
82,80,64.0
84,80,112.0
32,64,960.0
87,80,176.0
69,80,192.0
82,64,160.0
69,99,147.0
32,80,1088.0
69,80,480.0
