KEYCODE,ht,df
32,113,269.0
79,92,263.0
78,48,628.0
8,119,947.0
78,97,222.0
32,98,193.0
82,114,240.0
65,208,239.0
67,171,280.0
69,112,237.0
32,125,893.0
68,149,321.0
65,141,219.0
89,109,891.0
190,104,463.0
8,113,519.0
77,90,247.0
32,101,351.0
