KEYCODE,ht,df
67,64,220.0
65,57,183.0
78,57,167.0
32,90,371.0
87,70,164.0
79,89,229.0
82,63,299.0
75,96,237.0
32,127,314.0
20,47,454.0
20,78,234.0
65,64,267.0
82,64,142.0
79,89,231.0
85,76,201.0
78,91,184.0
68,59,121.0
32,118,604.0
84,69,84.0
72,99,209.0
69,48,251.0
83,61,201.0
69,62,108.0
32,100,430.0
80,90,183.0
76,90,184.0
65,60,122.0
78,85,194.0
83,49,145.0
32,115,577.0
73,73,198.0
70,45,123.0
32,101,244.0
89,79,111.0
79,130,130.0
85,104,291.0
32,112,662.0
80,86,212.0
82,61,171.0
69,58,198.0
70,59,168.0
69,59,184.0
82,59,610.0
190,66,3908.0
20,78,390.0
73,69,131.0
20,47,125.0
32,80,189.0
78,89,183.0
69,58,152.0
69,58,185.0
68,72,103.0
32,70,163.0
65,58,152.0
32,88,290.0
76,130,193.0
73,81,206.0
84,54,178.0
84,59,280.0
76,95,235.0
69,49,144.0
32,99,620.0
77,67,176.0
79,91,184.0
82,49,158.0
69,68,116.0
32,85,537.0
83,53,240.0
84,63,219.0
65,45,218.0
66,80,144.0
73,66,175.0
76,91,169.0
73,80,189.0
84,68,193.0
89,61,141.0
32,99,411.0
73,67,176.0
78,66,176.0
32,60,216.0
77,91,280.0
89,79,142.0
32,88,556.0
87,52,146.0
79,121,230.0
82,76,188.0
75,73,198.0
32,92,435.0
69,43,121.0
78,102,398.0
86,44,75.0
73,82,223.0
82,62,156.0
79,88,182.0
78,95,282.0
77,139,235.0
69,61,92.0
78,99,192.0
84,76,705.0
190,58,4082.0
20,47,234.0
68,57,197.0
20,32,156.0
65,72,337.0
86,69,132.0
73,71,715.0
83,48,160.0
32,112,633.0
87,70,179.0
65,57,166.0
83,49,96.0
32,109,531.0
76,97,129.0
73,86,195.0
83,77,233.0
84,77,201.0
69,53,158.0
68,86,133.0
32,71,133.0
65,56,212.0
83,76,123.0
32,105,309.0
81,63,282.0
85,96,221.0
69,62,187.0
83,60,233.0
84,76,140.0
73,116,163.0
79,96,220.0
78,150,795.0
65,64,282.0
66,113,160.0
76,87,243.0
69,64,142.0
32,87,510.0
79,83,192.0
78,80,201.0
32,73,104.0
84,101,148.0
72,87,165.0
69,59,137.0
32,94,486.0
87,55,195.0
69,59,153.0
69,58,120.0
75,85,241.0
76,111,205.0
89,75,168.0
32,105,418.0
73,59,168.0
78,89,463.0
74,65,192.0
85,71,414.0
82,76,217.0
89,76,138.0
32,103,477.0
82,64,175.0
69,56,165.0
80,161,120.0
79,119,166.0
82,57,166.0
84,58,465.0
190,77,4826.0
20,63,363.0
82,57,151.0
20,47,218.0
73,57,213.0
67,60,123.0
72,70,891.0
65,50,239.0
82,46,202.0
68,49,205.0
32,87,432.0
8,107,294.0
83,49,236.0
79,64,175.0
78,73,167.0
32,88,509.0
73,65,190.0
83,60,107.0
32,117,917.0
66,58,214.0
65,59,247.0
84,45,141.0
84,57,120.0
76,86,667.0
73,55,211.0
78,109,187.0
71,59,137.0
32,103,291.0
65,64,127.0
32,103,321.0
83,52,349.0
72,104,244.0
79,96,143.0
85,68,194.0
76,121,184.0
68,59,184.0
69,32,153.0
82,56,119.0
32,87,447.0
73,59,185.0
78,59,480.0
74,94,453.0
85,143,159.0
82,85,242.0
89,63,582.0
190,82,3976.0
20,62,283.0
80,70,148.0
20,62,507.0
85,52,605.0
66,65,237.0
76,141,343.0
73,117,242.0
67,80,158.0
32,102,585.0
79,89,229.0
82,62,218.0
68,61,155.0
69,56,181.0
82,44,75.0
32,82,316.0
87,53,178.0
73,74,217.0
76,59,153.0
76,57,197.0
32,92,388.0
66,73,167.0
69,58,230.0
