KEYCODE,ht,df
69,71,105.0
82,73,3892.0
16,435,291.0
73,112,378.0
222,73,195.0
76,72,128.0
76,74,87.0
32,72,184.0
66,72,107.0
69,73,106.0
32,75,543.0
85,69,103.0
80,72,102.0
32,34,462.0
84,75,119.0
79,71,126.0
32,69,96.0
78,80,143.0
73,71,99.0
78,70,150.0
69,73,157.0
32,74,302.0
79,73,130.0
82,76,123.0
32,73,188.0
49,75,112.0
48,70,103.0
32,72,202.0
66,70,137.0
89,72,95.0
32,75,201.0
16,219,181.0
83,72,125.0
65,70,195.0
84,75,115.0
85,68,79.0
82,74,165.0
68,76,178.0
65,74,109.0
89,78,226.0
190,72,3411.0
16,444,363.0
84,37,82.0
72,67,75.0
69,70,83.0
32,72,506.0
66,68,114.0
76,75,91.0
65,67,118.0
83,70,152.0
84,72,181.0
83,74,142.0
32,72,382.0
82,76,418.0
67,75,97.0
79,72,143.0
69,75,317.0
8,72,158.0
75,68,261.0
8,73,116.0
8,71,131.0
8,78,188.0
79,76,96.0
67,73,123.0
75,69,75.0
69,74,136.0
68,77,124.0
32,73,263.0
80,76,183.0
82,68,97.0
79,79,169.0
77,76,148.0
73,71,101.0
78,75,174.0
69,68,106.0
78,69,78.0
84,71,119.0
32,70,911.0
67,71,146.0
69,70,316.0
8,75,220.0
79,70,124.0
77,74,80.0
69,74,665.0
8,69,174.0
77,72,106.0
69,68,116.0
82,77,103.0
73,74,94.0
67,74,179.0
65,73,81.0
76,73,190.0
32,75,194.0
76,76,96.0
65,75,97.0
78,78,89.0
68,75,186.0
87,71,318.0
8,73,191.0
77,105,593.0
8,581,911.0
8,72,153.0
8,69,147.0
8,76,190.0
8,78,163.0
8,109,162.0
8,75,450.0
67,71,88.0
73,69,124.0
65,76,87.0
76,73,192.0
32,71,342.0
76,79,99.0
65,75,111.0
78,73,77.0
68,65,148.0
77,77,118.0
65,74,151.0
82,64,115.0
75,76,97.0
83,74,116.0
190,71,4119.0
16,366,220.0
73,76,184.0
32,69,89.0
84,79,161.0
72,71,97.0
73,79,116.0
78,70,99.0
75,78,111.0
32,77,602.0
84,80,90.0
72,70,112.0
65,73,161.0
84,69,77.0
32,69,116.0
87,73,118.0
69,73,98.0
32,72,187.0
83,70,302.0
72,71,122.0
79,74,81.0
85,81,107.0
76,75,137.0
68,75,108.0
32,70,133.0
69,73,83.0
78,110,121.0
70,76,112.0
79,76,82.0
82,70,148.0
67,74,141.0
69,75,117.0
32,80,101.0
84,75,89.0
72,75,81.0
69,73,116.0
32,72,107.0
65,70,196.0
71,68,155.0
82,39,189.0
69,74,185.0
69,74,147.0
77,110,178.0
79,73,170.0
78,75,111.0
69,74,299.0
8,71,112.0
8,102,132.0
8,71,142.0
69,74,97.0
78,75,91.0
84,73,143.0
191,74,473.0
8,74,867.0
190,110,2993.0
16,443,370.0
67,81,146.0
65,78,84.0
78,59,145.0
32,74,180.0
89,69,101.0
79,76,78.0
85,67,102.0
32,73,208.0
82,71,122.0
69,73,165.0
83,73,121.0
69,73,123.0
78,72,77.0
68,76,108.0
32,76,202.0
77,71,214.0
89,74,362.0
8,70,174.0
69,76,215.0
32,73,105.0
84,77,96.0
72,73,103.0
69,72,85.0
32,75,151.0
16,225,148.0
68,87,94.0
79,61,118.0
89,70,98.0
76,73,138.0
69,75,117.0
32,70,323.0
69,71,110.0
77,68,112.0
65,81,85.0
73,64,153.0
76,73,161.0
32,72,138.0
70,78,132.0
82,78,84.0
79,67,434.0
77,73,219.0
32,68,178.0
76,73,117.0
65,69,165.0
83,75,166.0
84,71,100.0
32,68,169.0
87,73,152.0
69,72,116.0
69,73,74.0
75,34,431.0
16,189,114.0
191,78,3840.0
16,366,253.0
84,79,119.0
72,73,177.0
73,34,107.0
83,89,310.0
8,70,111.0
8,71,349.0
83,70,127.0
32,74,282.0
73,73,135.0
83,70,99.0
32,74,99.0
65,74,76.0
32,75,184.0
77,73,120.0
79,74,75.0
83,68,151.0
84,77,84.0
32,71,148.0
85,74,116.0
78,70,139.0
70,72,87.0
79,71,77.0
82,75,152.0
84,70,90.0
85,68,125.0
78,67,114.0
65,80,175.0
84,75,152.0
69,78,131.0
32,75,255.0
78,74,99.0
69,76,209.0
87,72,202.0
83,76,120.0
32,75,216.0
82,74,133.0
69,69,110.0
