KEYCODE,ht,df
32,95,272.0
73,78,856.0
83,150,150.0
32,101,179.0
68,234,215.0
65,139,545.0
89,78,186.0
32,108,186.0
84,111,91.0
79,99,99.0
32,101,186.0
68,248,347.0
65,136,88.0
89,157,298.0
190,145,208.0
32,89,6395.0
16,223,169.0
84,148,211.0
79,59,168.0
79,86,257.0
77,127,273.0
69,208,171.0
82,144,101.0
32,100,187.0
72,103,85.0
65,145,739.0
83,155,288.0
32,86,584.0
66,66,222.0
69,107,198.0
69,96,96.0
78,176,245.0
32,137,661.0
73,62,171.0
78,103,135.0
67,163,117.0
79,85,801.0
78,67,302.0
83,132,179.0
73,68,147.0
83,89,228.0
84,123,223.0
69,85,194.0
78,123,232.0
84,135,516.0
32,143,640.0
84,149,165.0
72,56,122.0
73,99,82.0
83,131,209.0
32,109,204.0
83,216,164.0
69,148,199.0
65,150,289.0
83,130,130.0
79,101,214.0
77,89,445.0
190,71,4538.0
16,218,163.0
73,99,104.0
32,119,150.0
87,191,153.0
65,127,241.0
83,155,90.0
32,119,244.0
71,140,156.0
79,66,129.0
73,69,147.0
78,165,180.0
71,108,68.0
32,89,192.0
84,128,83.0
79,139,112.0
32,175,207.0
67,127,182.0
65,163,82.0
76,81,162.0
76,128,102.0
32,130,401.0
89,187,241.0
79,196,163.0
85,124,156.0
32,103,336.0
66,133,133.0
85,84,146.0
84,163,74.0
32,107,197.0
73,85,723.0
8,69,140.0
16,205,150.0
73,102,181.0
32,104,229.0
72,108,139.0
65,118,398.0
84,144,275.0
69,111,158.0
32,106,169.0
84,162,132.0
79,160,112.0
32,107,248.0
66,155,155.0
79,106,153.0
84,126,100.0
72,87,139.0
69,174,95.0
82,178,146.0
32,102,248.0
89,73,120.0
79,123,89.0
85,160,148.0
82,147,162.0
32,121,376.0
72,96,164.0
79,114,193.0
76,198,267.0
73,102,275.0
68,140,172.0
65,167,183.0
89,107,238.0
190,209,225.0
32,77,2935.0
16,247,186.0
74,85,117.0
69,204,235.0
70,80,174.0
70,105,437.0
188,170,277.0
32,98,214.0
65,160,176.0
84,130,255.0
84,127,502.0
65,156,234.0
67,147,241.0
72,103,165.0
69,117,273.0
68,153,153.0
32,62,778.0
73,83,130.0
83,169,158.0
32,59,174.0
77,117,255.0
89,81,156.0
32,118,312.0
82,194,183.0
69,96,218.0
83,126,155.0
85,86,248.0
77,87,181.0
69,106,328.0
190,98,6652.0
67,133,180.0
65,136,423.0
8,67,148.0
8,103,287.0
16,198,94.0
67,156,200.0
65,173,134.0
78,140,203.0
32,101,179.0
89,109,156.0
79,128,114.0
85,117,117.0
32,104,127.0
83,166,455.0
8,78,116.0
82,162,154.0
69,111,236.0
83,125,273.0
69,126,154.0
78,98,260.0
68,105,121.0
32,114,177.0
77,154,143.0
69,112,112.0
32,87,119.0
84,124,86.0
72,63,157.0
69,139,139.0
32,98,351.0
16,234,151.0
71,161,223.0
79,92,627.0
8,73,139.0
8,123,317.0
16,226,139.0
68,150,524.0
79,108,234.0
89,110,596.0
76,103,80.0
69,144,160.0
32,104,182.0
69,136,244.0
77,111,184.0
65,123,232.0
73,30,124.0
76,195,195.0
