KEYCODE,ht,df
73,114,311.0
83,87,170.0
83,171,965.0
85,85,230.0
69,161,204.0
83,162,1032.0
190,84,2507.0
16,640,394.0
84,161,916.0
72,133,241.0
69,150,336.0
32,159,798.0
80,110,288.0
82,144,384.0
73,115,228.0
77,161,184.0
69,175,318.0
32,161,701.0
