KEYCODE,ht,df
75,143,189.0
78,116,119.0
79,139,184.0
87,96,143.0
32,143,373.0
87,143,189.0
72,96,142.0
69,146,95.0
82,99,144.0
69,97,143.0
32,97,282.0
89,143,235.0
79,144,93.0
85,100,192.0
32,143,328.0
77,97,188.0
73,97,236.0
71,98,100.0
72,46,105.0
84,96,142.0
32,126,311.0
66,97,142.0
69,142,374.0
190,96,2093.0
16,376,325.0
68,146,192.0
79,97,188.0
32,144,236.0
89,144,147.0
79,154,104.0
85,99,173.0
32,143,328.0
75,142,188.0
78,144,148.0
79,142,135.0
87,145,191.0
32,143,374.0
65,143,147.0
78,92,461.0
71,97,374.0
8,143,281.0
89,143,374.0
84,145,94.0
72,147,150.0
73,145,135.0
78,121,113.0
71,98,236.0
16,590,372.0
191,211,2580.0
16,204,154.0
77,98,283.0
85,96,235.0
67,98,102.0
72,91,183.0
32,125,356.0
66,96,188.0
69,143,189.0
84,96,189.0
84,97,189.0
69,98,47.0
82,101,104.0
32,93,230.0
84,145,148.0
72,92,323.0
65,142,189.0
78,95,142.0
32,143,374.0
67,96,192.0
65,188,234.0
82,97,188.0
82,97,143.0
89,97,143.0
73,160,206.0
78,96,142.0
71,97,513.0
8,97,234.0
8,52,215.0
8,51,606.0
73,97,143.0
78,150,141.0
71,99,102.0
32,93,185.0
65,98,100.0
32,139,324.0
76,142,234.0
65,145,148.0
80,138,287.0
84,96,142.0
79,97,664.0
80,143,327.0
190,97,2047.0
16,194,188.0
84,145,148.0
72,100,91.0
69,144,190.0
32,143,282.0
65,143,147.0
76,92,184.0
76,96,189.0
69,143,234.0
71,97,143.0
69,144,234.0
32,144,699.0
8,96,189.0
68,97,143.0
32,96,207.0
79,142,234.0
70,97,190.0
70,96,188.0
69,97,466.0
78,64,203.0
67,97,234.0
69,143,559.0
83,97,188.0
32,144,236.0
79,143,281.0
67,97,143.0
67,142,604.0
85,98,328.0
82,97,189.0
82,96,188.0
69,97,235.0
68,143,189.0
32,97,143.0
66,142,281.0
69,188,327.0
70,143,146.0
79,139,185.0
82,97,1023.0
69,96,189.0
32,97,420.0
16,237,187.0
65,145,329.0
76,70,208.0
65,145,148.0
78,92,183.0
32,136,139.0
16,139,185.0
83,143,146.0
85,93,231.0
71,96,420.0
8,50,189.0
8,51,144.0
8,97,100.0
16,236,229.0
83,150,242.0
85,143,652.0
71,96,189.0
65,144,93.0
82,145,284.0
32,143,512.0
84,98,102.0
79,92,184.0
79,96,205.0
75,143,189.0
32,143,281.0
67,97,143.0
79,97,142.0
78,111,157.0
84,96,234.0
82,97,235.0
79,97,282.0
76,96,512.0
190,97,2883.0
16,283,233.0
89,145,191.0
79,145,95.0
85,104,96.0
82,145,283.0
32,190,466.0
16,238,187.0
70,100,562.0
8,96,234.0
70,97,293.0
82,142,188.0
85,97,467.0
78,51,281.0
8,97,190.0
8,97,234.0
73,143,606.0
69,142,188.0
78,97,327.0
68,143,282.0
222,142,188.0
