KEYCODE,ht,df
82,84,143.0
69,81,967.0
80,72,232.0
79,85,319.0
82,73,275.0
83,93,2066.0
8,63,362.0
84,70,393.0
83,83,246.0
32,90,799.0
80,64,290.0
65,96,270.0
73,74,371.0
68,79,1550.0
190,74,5239.0
16,154,83.0
77,126,810.0
69,94,422.0
71,61,103.0
65,99,228.0
78,68,1195.0
188,143,157.0
32,101,1053.0
16,162,92.0
73,92,786.0
192,38,958.0
77,122,223.0
32,181,1225.0
78,80,329.0
73,54,1008.0
8,60,440.0
79,64,399.0
84,133,171.0
32,141,620.0
83,74,434.0
85,61,245.0
82,83,106.0
69,96,166.0
32,88,175.0
84,70,194.0
72,73,362.0
69,74,372.0
89,69,378.0
32,162,2980.0
8,137,253.0
8,91,179.0
8,79,173.0
8,109,484.0
8,95,1219.0
87,68,312.0
72,62,486.0
89,58,160.0
32,141,256.0
84,92,193.0
72,80,278.0
73,81,262.0
83,99,244.0
32,134,1013.0
73,74,159.0
83,109,159.0
32,92,167.0
83,100,317.0
72,61,486.0
79,62,325.0
87,94,248.0
73,58,190.0
78,80,200.0
71,82,170.0
32,83,247.0
85,80,1511.0
80,83,1091.0
190,93,4842.0
16,230,64.0
65,207,1207.0
78,67,281.0
89,69,193.0
32,90,250.0
79,64,248.0
84,88,165.0
72,78,349.0
69,115,180.0
82,106,766.0
32,177,917.0
85,55,189.0
83,87,215.0
69,63,244.0
32,44,1538.0
73,111,203.0
83,115,174.0
32,147,899.0
69,84,329.0
88,88,468.0
80,55,248.0
82,81,141.0
69,84,365.0
83,89,186.0
83,84,794.0
76,127,379.0
89,68,252.0
32,133,794.0
80,62,465.0
82,66,383.0
79,65,741.0
66,36,1223.0
8,68,754.0
72,81,208.0
73,125,1132.0
66,67,271.0
73,64,315.0
84,78,230.0
69,85,206.0
68,76,1118.0
190,66,5488.0
16,165,32.0
73,181,1209.0
32,104,364.0
77,63,304.0
69,102,195.0
82,91,782.0
8,170,970.0
84,111,234.0
32,192,671.0
77,74,283.0
89,66,162.0
32,124,260.0
78,72,442.0
69,61,305.0
73,121,1207.0
72,71,224.0
66,70,386.0
79,60,327.0
85,64,311.0
69,48,703.0
8,110,510.0
82,139,756.0
83,81,187.0
32,114,223.0
73,72,216.0
78,71,204.0
32,88,900.0
84,72,217.0
72,70,179.0
69,91,151.0
32,95,354.0
80,71,119.0
65,85,329.0
82,80,292.0
75,63,359.0
32,109,659.0
65,104,281.0
67,80,250.0
82,80,301.0
79,129,287.0
83,111,204.0
83,112,384.0
32,162,649.0
84,80,163.0
72,69,366.0
69,73,182.0
32,120,702.0
83,96,372.0
84,81,229.0
82,81,223.0
69,70,145.0
69,88,242.0
84,68,255.0
32,122,918.0
84,65,314.0
79,126,307.0
78,80,218.0
73,107,278.0
71,82,176.0
72,83,215.0
84,79,532.0
190,66,7172.0
16,234,134.0
65,170,1172.0
32,109,544.0
71,68,688.0
82,78,339.0
79,85,278.0
87,93,302.0
73,77,250.0
78,86,247.0
71,86,274.0
32,90,772.0
78,83,395.0
85,83,197.0
77,65,320.0
66,63,350.0
69,134,183.0
82,75,278.0
32,147,696.0
79,75,265.0
70,77,329.0
32,93,323.0
85,94,207.0
83,109,295.0
32,121,2354.0
72,81,384.0
79,45,579.0
85,67,410.0
83,87,254.0
69,78,435.0
72,75,299.0
79,67,198.0
76,97,1205.0
68,123,178.0
83,131,396.0
32,142,577.0
65,114,347.0
82,102,110.0
69,128,324.0
32,107,751.0
74,101,185.0
79,97,197.0
73,111,147.0
78,111,1124.0
73,69,286.0
78,91,171.0
71,114,234.0
32,92,953.0
84,73,150.0
72,69,355.0
69,78,212.0
32,162,609.0
77,85,258.0
73,84,233.0
68,68,161.0
68,76,140.0
76,107,141.0
