KEYCODE,ht,df
70,146,182.0
32,135,227.0
89,104,164.0
79,161,156.0
85,148,304.0
32,145,309.0
72,111,215.0
65,115,183.0
86,141,200.0
69,181,173.0
32,156,879.0
81,155,229.0
85,121,313.0
69,148,447.0
83,145,241.0
84,171,211.0
73,118,146.0
79,190,234.0
78,134,787.0
83,129,661.0
190,130,958.0
8,133,381.0
188,136,313.0
32,118,290.0
80,124,220.0
76,168,200.0
69,133,277.0
65,118,1013.0
83,140,236.0
69,134,255.0
32,134,250.0
83,97,185.0
69,111,207.0
78,126,386.0
68,122,474.0
32,125,293.0
65,103,163.0
78,114,700.0
32,137,3382.0
69,134,509.0
77,139,195.0
65,116,208.0
73,109,217.0
76,141,337.0
32,141,357.0
84,137,91.0
79,119,217.0
32,147,269.0
16,142,48.0
69,150,739.0
78,126,433.0
82,152,160.0
79,135,259.0
78,119,267.0
190,146,5931.0
16,196,132.0
73,124,400.0
84,151,780.0
186,140,135.0
83,148,621.0
8,123,228.0
8,128,863.0
222,173,118.0
83,151,349.0
32,136,312.0
83,117,208.0
84,140,200.0
73,115,219.0
76,146,206.0
76,93,169.0
32,151,187.0
71,146,794.0
79,121,281.0
73,130,250.0
78,135,199.0
71,135,191.0
32,140,244.0
79,121,208.0
78,132,220.0
32,130,595.0
189,150,456.0
32,148,968.0
81,146,270.0
73,115,607.0
8,128,374.0
85,129,217.0
73,118,290.0
84,150,230.0
69,145,241.0
32,147,326.0
66,151,145.0
79,130,236.0
82,155,141.0
73,101,217.0
78,123,131.0
71,168,228.0
32,182,310.0
84,154,209.0
72,105,193.0
79,125,157.0
85,92,307.0
71,149,138.0
72,100,264.0
190,159,3687.0
16,216,160.0
77,120,292.0
79,124,356.0
82,127,183.0
69,149,217.0
32,132,184.0
74,113,181.0
79,164,306.0
66,151,251.0
83,129,221.0
32,136,244.0
65,179,231.0
82,154,202.0
69,142,366.0
32,151,252.0
