KEYCODE,ht,df
83,71,168.0
65,71,160.0
188,71,135.0
32,89,703.0
20,235,130.0
73,71,199.0
32,96,209.0
67,111,352.0
72,79,511.0
65,88,96.0
78,72,192.0
72,56,328.0
8,96,232.0
71,72,121.0
69,71,167.0
68,96,104.0
32,96,656.0
84,80,112.0
72,72,96.0
69,88,104.0
32,104,351.0
20,1395,281.0
67,48,408.0
73,96,240.0
71,96,632.0
32,96,488.0
70,88,152.0
85,64,104.0
69,72,96.0
76,104,112.0
32,88,624.0
82,80,256.0
65,88,120.0
84,72,112.0
69,64,80.0
32,104,688.0
84,72,40.0
79,72,320.0
190,56,3151.0
20,354,233.0
68,48,408.0
73,72,408.0
68,88,104.0
32,136,480.0
89,99,96.0
79,88,88.0
85,80,376.0
32,104,248.0
78,192,88.0
79,135,136.0
84,56,96.0
32,119,208.0
82,80,160.0
69,96,192.0
65,80,200.0
68,72,80.0
32,104,472.0
77,112,504.0
89,56,120.0
32,112,288.0
70,79,88.0
73,103,96.0
82,56,184.0
83,87,64.0
84,104,80.0
32,96,184.0
69,72,128.0
77,96,168.0
65,88,1104.0
73,64,80.0
76,64,375.0
16,248,136.0
191,169,3247.0
20,91,554.0
222,71,232.0
77,87,224.0
32,103,192.0
77,135,200.0
65,63,327.0
8,64,129.0
8,63,424.0
84,71,240.0
65,87,56.0
