KEYCODE,ht,df
84,155,248.0
73,362,204.0
77,272,158.0
69,177,274.0
32,186,624.0
83,164,822.0
76,112,237.0
79,154,552.0
84,137,153.0
32,239,157.0
77,192,192.0
79,213,1075.0
82,196,143.0
69,193,151.0
32,165,699.0
84,137,90.0
72,166,244.0
65,166,103.0
78,185,497.0
32,187,399.0
65,170,103.0
78,195,1323.0
89,109,468.0
66,124,219.0
79,137,340.0
68,163,401.0
89,209,209.0
32,153,969.0
79,199,294.0
84,142,157.0
72,186,136.0
69,224,180.0
82,167,1123.0
190,161,5356.0
83,217,1769.0
84,121,199.0
73,91,231.0
76,92,186.0
76,120,563.0
32,171,437.0
72,263,310.0
85,157,128.0
83,221,1168.0
8,101,179.0
8,119,606.0
83,193,521.0
84,142,830.0
76,128,269.0
73,127,205.0
78,168,609.0
71,146,208.0
32,197,842.0
84,177,192.0
79,191,137.0
32,181,415.0
70,150,120.0
73,180,242.0
78,209,2397.0
68,127,158.0
32,200,325.0
68,142,1177.0
79,102,250.0
76,86,164.0
76,151,996.0
65,247,264.0
82,141,376.0
83,204,423.0
32,205,833.0
70,142,158.0
79,183,183.0
82,135,135.0
32,166,166.0
84,135,182.0
72,157,157.0
69,130,149.0
32,255,1244.0
81,152,386.0
85,154,1403.0
65,192,302.0
82,143,370.0
84,187,187.0
69,222,185.0
82,119,431.0
32,168,672.0
69,150,228.0
78,138,217.0
68,153,1250.0
190,153,592.0
32,81,3183.0
20,227,445.0
68,104,510.0
20,150,291.0
79,150,400.0
32,149,399.0
69,150,620.0
8,132,194.0
87,278,372.0
69,84,743.0
32,205,378.0
78,191,191.0
69,104,198.0
69,199,262.0
68,157,235.0
32,187,402.0
84,138,310.0
79,300,347.0
32,226,556.0
68,162,660.0
73,180,243.0
83,155,1079.0
8,175,508.0
83,151,763.0
67,123,217.0
85,138,216.0
83,140,468.0
83,154,764.0
16,643,549.0
191,157,3797.0
83,192,630.0
8,195,180.0
20,187,656.0
83,161,317.0
65,144,269.0
78,174,1710.0
8,149,181.0
8,167,432.0
20,174,1066.0
65,169,485.0
78,151,433.0
32,200,810.0
20,235,470.0
70,123,310.0
20,110,793.0
82,166,229.0
65,187,735.0
78,186,639.0
67,149,686.0
73,177,1823.0
83,156,1526.0
67,146,193.0
79,122,591.0
32,161,2106.0
87,218,218.0
65,201,513.0
83,157,267.0
32,143,440.0
20,190,323.0
73,129,694.0
20,125,187.0
78,149,539.0
84,189,204.0
69,226,169.0
82,153,1494.0
67,127,267.0
73,173,298.0
78,111,189.0
78,154,185.0
69,262,624.0
67,129,302.0
84,159,755.0
32,171,421.0
77,135,135.0
69,86,227.0
69,58,270.0
8,121,214.0
8,108,233.0
8,107,232.0
8,188,385.0
8,139,372.0
8,71,182.0
8,119,244.0
8,92,233.0
8,77,202.0
8,139,879.0
79,127,299.0
78,145,238.0
78,124,327.0
69,270,944.0
67,136,276.0
84,190,346.0
32,282,208.0
77,121,152.0
69,80,186.0
69,244,353.0
84,163,494.0
73,217,199.0
78,153,184.0
72,121,904.0
8,133,477.0
71,123,424.0
190,165,4267.0
67,148,574.0
72,156,172.0
65,214,1079.0
8,186,186.0
82,167,535.0
73,184,200.0
83,114,584.0
32,181,1154.0
8,147,272.0
8,125,360.0
8,117,211.0
8,122,215.0
8,108,217.0
8,122,388.0
20,253,925.0
67,142,220.0
20,185,440.0
72,165,212.0
65,247,1045.0
82,127,596.0
73,161,239.0
67,138,658.0
8,87,384.0
83,195,289.0
32,190,831.0
8,129,269.0
8,126,299.0
8,111,236.0
8,156,328.0
8,146,1091.0
82,107,201.0
73,152,362.0
83,173,298.0
32,189,1110.0
20,194,350.0
70,119,277.0
20,141,219.0
79,122,1173.0
83,195,1245.0
84,137,152.0
69,228,167.0
82,136,402.0
32,148,619.0
73,146,146.0
83,182,182.0
32,229,381.0
73,230,199.0
78,217,200.0
32,170,901.0
8,167,449.0
16,709,612.0
49,144,4327.0
20,172,374.0
84,125,266.0
20,125,611.0
79,180,1324.0
78,218,218.0
73,232,672.0
71,121,216.0
72,151,583.0
84,104,245.0
32,203,484.0
73,170,217.0
83,186,140.0
32,268,180.0
77,198,276.0
89,157,286.0
32,234,782.0
65,172,142.0
78,118,196.0
78,154,607.0
73,162,882.0
86,116,194.0
69,289,260.0
82,143,574.0
83,168,168.0
65,230,246.0
84,171,514.0
89,172,1316.0
8,109,219.0
8,124,1127.0
82,194,319.0
89,129,1304.0
190,155,3868.0
20,173,313.0
76,127,643.0
89,118,165.0
20,140,1630.0
8,138,2064.0
89,155,1102.0
78,92,185.0
78,104,1042.0
32,144,269.0
67,141,188.0
72,194,194.0
69,191,613.0
67,162,257.0
72,171,233.0
69,203,391.0
68,173,369.0
32,165,960.0
8,106,309.0
8,144,1053.0
8,171,296.0
8,161,2512.0
75,202,102.0
69,273,538.0
68,174,237.0
32,186,1144.0
87,208,240.0
73,308,216.0
84,92,485.0
72,121,402.0
32,207,575.0
70,174,545.0
8,148,304.0
20,141,314.0
70,162,807.0
20,156,735.0
82,186,138.0
65,198,683.0
