KEYCODE,ht,df
20,122,78.0
72,91,184.0
65,137,829.0
78,81,268.0
75,166,112.0
83,141,1265.0
32,122,138.0
189,134,181.0
32,122,609.0
84,115,193.0
72,129,91.0
65,167,143.0
84,107,953.0
222,129,76.0
83,163,601.0
32,100,397.0
87,150,165.0
72,136,105.0
65,175,149.0
84,104,120.0
32,100,116.0
20,125,156.0
73,159,128.0
20,146,115.0
32,119,181.0
87,168,184.0
65,211,153.0
83,183,183.0
78,89,1253.0
8,122,153.0
32,121,152.0
72,140,119.0
79,116,195.0
80,153,278.0
73,64,631.0
78,117,86.0
84,161,758.0
8,129,955.0
71,158,138.0
32,120,214.0
73,158,139.0
84,118,321.0
32,129,192.0
87,185,217.0
65,263,232.0
83,156,3703.0
20,83,130.0
77,106,75.0
20,156,250.0
69,146,224.0
71,140,172.0
65,158,90.0
78,135,1137.0
188,102,117.0
32,151,116.0
87,116,194.0
69,174,59.0
32,129,144.0
79,120,229.0
78,62,188.0
76,121,859.0
89,84,115.0
32,134,239.0
66,147,50.0
79,113,238.0
85,93,281.0
71,166,96.0
72,90,136.0
84,177,209.0
32,138,420.0
84,157,73.0
72,99,307.0
73,162,92.0
