KEYCODE,ht,df
16,246,198.0
73,135,190.0
32,149,132.0
87,181,162.0
73,127,197.0
76,123,136.0
76,184,963.0
32,127,407.0
84,147,164.0
82,190,219.0
89,159,241.0
32,108,665.0
84,168,156.0
79,132,205.0
32,127,816.0
69,177,1732.0
88,128,242.0
80,138,481.0
69,200,1673.0
