KEYCODE,ht,df
65,163,561.0
76,99,215.0
77,116,184.0
79,129,232.0
83,116,169.0
84,100,432.0
32,116,702.0
67,113,157.0
69,111,212.0
82,100,262.0
84,105,169.0
65,147,216.0
73,119,298.0
78,84,432.0
32,101,629.0
89,95,727.0
8,120,236.0
84,131,263.0
79,101,373.0
32,95,1337.0
66,100,216.0
69,100,127.0
32,115,389.0
70,84,170.0
69,114,215.0
78,100,416.0
67,109,231.0
69,79,239.0
68,115,1482.0
32,60,321.0
73,85,201.0
78,107,1031.0
190,116,2004.0
16,302,248.0
72,153,215.0
79,154,321.0
87,133,280.0
69,102,185.0
86,100,184.0
69,116,262.0
82,89,590.0
188,123,320.0
32,78,467.0
72,94,216.0
69,122,138.0
32,100,253.0
73,71,148.0
83,131,247.0
32,128,609.0
69,105,280.0
88,113,254.0
80,105,221.0
69,101,281.0
67,105,176.0
84,129,191.0
69,81,239.0
68,97,178.0
32,96,439.0
84,84,216.0
79,84,247.0
32,95,269.0
80,100,385.0
76,100,231.0
65,154,339.0
89,100,447.0
32,101,491.0
73,107,228.0
78,88,216.0
32,100,141.0
84,106,238.0
72,121,337.0
73,132,186.0
83,135,298.0
32,137,785.0
87,118,238.0
69,116,216.0
69,100,347.0
75,85,856.0
192,100,200.0
83,132,232.0
32,84,312.0
71,86,137.0
65,161,200.0
77,116,247.0
69,138,603.0
190,83,2569.0
16,332,280.0
65,185,298.0
86,121,351.0
79,85,162.0
73,136,231.0
68,139,279.0
32,126,716.0
83,112,184.0
84,100,170.0
65,147,216.0
82,84,231.0
84,80,1201.0
73,111,217.0
