KEYCODE,ht,df
77,96,238.0
32,91,247.0
16,761,688.0
74,166,307.0
79,97,190.0
72,107,107.0
65,187,131.0
78,104,387.0
83,130,255.0
66,127,111.0
69,187,145.0
82,120,307.0
71,144,4060.0
16,308,250.0
78,214,229.0
69,139,311.0
88,144,253.0
84,143,189.0
32,121,121.0
84,116,147.0
79,88,260.0
77,111,111.0
69,148,554.0
8,97,206.0
8,95,142.0
8,129,473.0
73,80,206.0
77,102,86.0
69,132,178.0
32,106,122.0
65,219,163.0
83,150,919.0
75,100,303.0
32,97,206.0
16,278,234.0
74,122,200.0
73,128,237.0
77,88,213.0
32,107,153.0
84,182,166.0
79,121,277.0
32,111,96.0
67,193,193.0
65,153,137.0
76,86,180.0
76,74,183.0
32,96,221.0
77,101,117.0
69,132,792.0
190,64,2744.0
16,368,312.0
79,134,259.0
75,96,220.0
32,93,140.0
84,148,133.0
79,100,241.0
32,94,156.0
77,135,183.0
65,180,147.0
76,94,39.0
75,35,2689.0
8,127,470.0
8,156,499.0
75,110,141.0
69,133,382.0
32,104,135.0
67,156,117.0
72,104,135.0
65,154,115.0
78,133,133.0
71,180,180.0
69,105,183.0
83,173,137.0
188,119,267.0
32,86,102.0
67,133,133.0
72,85,101.0
65,115,162.0
78,107,72.0
71,130,208.0
69,111,127.0
32,82,285.0
79,190,175.0
85,135,150.0
84,150,229.0
32,109,595.0
79,111,96.0
82,131,146.0
73,104,353.0
70,148,132.0
73,87,181.0
78,89,120.0
65,134,383.0
8,102,196.0
8,90,168.0
8,88,150.0
8,120,1090.0
71,161,161.0
73,88,181.0
78,89,89.0
65,150,478.0
76,89,247.0
190,78,2511.0
16,365,265.0
84,147,241.0
72,123,107.0
69,148,163.0
78,73,198.0
32,122,122.0
87,205,163.0
69,136,167.0
32,89,214.0
76,142,204.0
73,134,119.0
84,152,246.0
32,104,213.0
79,150,213.0
85,111,785.0
82,142,753.0
32,127,160.0
67,129,129.0
65,153,86.0
78,100,146.0
68,150,166.0
76,135,150.0
69,134,228.0
83,140,140.0
32,87,181.0
65,135,120.0
78,119,166.0
68,134,165.0
32,88,833.0
74,88,182.0
85,125,59.0
83,129,160.0
