KEYCODE,ht,df
80,181,202.0
82,166,193.0
79,162,662.0
71,158,275.0
69,174,414.0
8,215,186.0
82,140,212.0
69,124,258.0
83,81,153.0
83,91,163.0
32,201,617.0
79,179,414.0
86,151,246.0
69,196,216.0
82,179,199.0
32,198,169.0
84,145,163.0
72,162,198.0
69,128,188.0
32,184,333.0
78,64,119.0
78,117,474.0
8,197,249.0
69,154,444.0
88,171,310.0
84,191,290.0
32,172,310.0
70,144,285.0
69,139,419.0
83,146,438.0
8,215,174.0
87,223,256.0
32,176,233.0
87,204,308.0
69,129,221.0
69,124,205.0
75,167,308.0
83,182,924.0
190,123,1926.0
87,149,253.0
69,147,310.0
8,136,193.0
8,119,344.0
16,618,480.0
87,172,587.0
69,153,209.0
32,211,302.0
72,171,160.0
65,143,301.0
86,147,278.0
69,154,174.0
32,219,472.0
66,138,253.0
69,110,190.0
69,113,223.0
78,151,220.0
32,199,316.0
87,126,230.0
79,172,182.0
82,172,271.0
75,149,254.0
73,133,232.0
78,166,233.0
71,162,174.0
32,195,455.0
79,189,229.0
78,189,246.0
32,199,221.0
67,142,181.0
76,210,220.0
65,145,313.0
89,181,213.0
32,216,201.0
70,221,205.0
79,201,179.0
82,178,253.0
32,224,323.0
70,167,587.0
79,340,212.0
85,179,165.0
82,196,527.0
87,153,631.0
8,127,342.0
32,130,169.0
87,181,649.0
69,83,180.0
69,86,331.0
75,131,233.0
83,149,970.0
190,71,1882.0
16,1438,1198.0
76,177,614.0
65,151,310.0
83,186,553.0
84,172,155.0
32,169,462.0
87,132,181.0
69,86,153.0
69,112,201.0
75,146,223.0
32,169,313.0
66,103,156.0
65,101,136.0
76,234,235.0
76,3,482.0
83,72,357.0
8,177,147.0
69,140,288.0
83,166,330.0
84,168,352.0
69,204,553.0
82,113,168.0
79,169,246.0
83,166,275.0
32,202,625.0
72,156,179.0
65,124,287.0
68,129,221.0
32,176,1168.0
97,121,223.0
102,114,477.0
32,121,414.0
80,172,143.0
65,183,200.0
82,200,685.0
83,153,228.0
32,164,152.0
65,179,163.0
78,180,198.0
68,133,215.0
32,164,434.0
84,111,334.0
87,174,308.0
79,173,231.0
32,165,589.0
66,124,260.0
73,210,183.0
82,161,344.0
68,154,233.0
73,164,141.0
69,208,490.0
83,157,179.0
32,174,256.0
73,126,211.0
78,171,208.0
32,167,231.0
72,147,209.0
73,182,172.0
83,136,208.0
32,141,236.0
70,126,228.0
73,156,225.0
78,157,189.0
65,146,228.0
76,182,311.0
32,143,398.0
82,132,160.0
79,259,254.0
85,160,239.0
78,133,256.0
68,143,1016.0
190,118,3285.0
16,309,185.0
78,205,378.0
79,159,285.0
32,152,290.0
69,159,417.0
78,201,798.0
8,181,672.0
77,163,349.0
80,179,288.0
76,413,267.0
73,184,681.0
8,162,365.0
79,460,344.0
89,219,784.0
78,209,432.0
8,113,415.0
77,201,276.0
69,166,495.0
8,132,184.0
8,103,170.0
69,205,371.0
78,186,196.0
84,172,207.0
32,204,671.0
67,172,198.0
76,182,431.0
65,142,162.0
73,153,227.0
78,172,461.0
8,152,367.0
77,193,180.0
65,174,290.0
32,217,323.0
70,192,264.0
79,160,123.0
82,202,190.0
32,187,504.0
71,152,179.0
65,141,218.0
83,149,214.0
32,224,249.0
